word,freq_grltrain,prop_grltrain,freq_orwell,prop_orwell,freq_crime,prop_crime,freq_lolita,prop_lolita,freq_catcher,prop_catcher,freq_gatsby,prop_gatsby,freq_feynman,prop_feynman,freq_giver,prop_giver,freq_artwar,prop_artwar,freq_vegas,prop_vegas,freq_friends,prop_friends,freq_hitchhike,prop_hitchhike,ncontain,idf,tfidfgrltrain,tfidforwell,tfidfcrime,tfidflolita,tfidfcatcher,tfidfgatsby,tfidffeynman,tfidfgiver,tfidfartwar,tfidfvegas,tfidffriends,tfidfhitchhike
contact,22.0,9.68412156214e-05,7.0,4.68045841747e-05,0.0,0.0,0.0,0.0,12.0,7.58269880888e-05,8.0,4.36922102251e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.000212616325663,0.0,0.0,5,0.414151108298,4.01068967785e-05,1.93841704094e-05,0.0,0.0,3.14038311559e-05,1.80951772887e-05,0.0,0.0,0.0,0.0,8.80552869155e-05,0.0
gerilim,7.0,3.08131140613e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,3.82838560159e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thoma,0.0,0.0,7.0,4.68045841747e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,5.81525112281e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
though,487.0,0.00214371236398,268.0,0.00179194693697,177.0,0.00191064238604,242.0,0.00205387605452,388.0,0.00245173928154,323.0,0.00176407298784,25.0,0.00141203049986,287.0,0.00183910697579,39.0,0.00233393177738,25.0,0.00128799587841,116.0,0.00189719182899,145.0,0.0016752160451,12,0.191146665368,0.000409763469884,0.00034252468152,0.000365212920802,0.000392591558902,0.000468641788019,0.000337196669091,0.000269904921446,0.000351539165678,0.000446123276443,0.000246196117167,0.000362641891676,0.000320211960793
visionary,0.0,0.0,18.0,0.000120354645021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,0.000149535028872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
punishe,0.0,0.0,18.0,0.000120354645021,15.0,0.000161918846274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.76723441886e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.621226662447,0.0,7.47675144362e-05,0.000100588304458,0.0,0.0,0.0,0.0,3.58275978957e-05,0.0,0.0,0.0,0.0
plenty,45.0,0.00019808430468,27.0,0.000180531967531,11.0,0.000118740487268,15.0,0.000127306367016,14.0,8.8464819437e-05,16.0,8.73844204501e-05,0.0,0.0,18.0,0.000115344688377,0.0,0.0,0.0,0.0,11.0,0.000179906121715,14.0,0.000161744997458,9,0.248490664979,4.92221005918e-05,4.48605086617e-05,2.95059026411e-05,3.16344437958e-05,2.19826818091e-05,2.17142127464e-05,0.0,2.86620783166e-05,0.0,0.0,4.47049918186e-05,4.01921219754e-05
prostituta,0.0,0.0,0.0,0.0,7.0,7.55621282613e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,0.0,9.38824174943e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unorthodox,0.0,0.0,9.0,6.01773225103e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,7.47675144362e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prostitute,0.0,0.0,0.0,0.0,49.0,0.000528934897829,11.0,9.33580024782e-05,87.0,0.000549745663644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.621226662447,0.0,0.0,0.00032858846123,5.79964802923e-05,0.00034151666382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flow,38.0,0.000167271190619,17.0,0.000113668275853,15.0,0.000161918846274,33.0,0.000280074007435,28.0,0.000176929638874,60.0,0.000327691576688,0.0,0.0,22.0,0.00014097684135,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.000231064282083,8,0.276100738865,4.61836993207e-05,3.13838949485e-05,4.47059130925e-05,7.73286403897e-05,4.88504040203e-05,9.04758864435e-05,0.0,3.89238100596e-05,0.0,0.0,0.0,6.37970190086e-05
freeway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.000219511067979,1,1.24245332489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000272732256262
yang,17.0,7.48318484347e-05,13.0,8.69227991816e-05,0.0,0.0,0.0,0.0,7.0,4.42324097185e-05,0.0,0.0,0.0,0.0,10.0,6.40803824317e-05,0.0,0.0,0.0,0.0,15.0,0.000245326529611,0.0,0.0,5,0.414151108298,3.09916929652e-05,3.59991736174e-05,0.0,0.0,1.83189015076e-05,0.0,0.0,2.65389614043e-05,0.0,0.0,0.000101602254133,0.0
mixe,37.0,0.000162869317181,0.0,0.0,0.0,0.0,17.0,0.000144280549285,22.0,0.00013901614483,17.0,9.28459467283e-05,0.0,0.0,20.0,0.000128160764863,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.000173298211562,6,0.354986664255,5.78164356158e-05,0.0,0.0,5.12176709075e-05,4.93488775307e-05,3.29590729187e-05,0.0,4.54953624073e-05,0.0,0.0,0.0,6.1518554044e-05
constance,0.0,0.0,0.0,0.0,30.0,0.000323837692548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,0.0,0.000402353217833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.00767890595e-05,0.0,0.0,7.0,4.48562677022e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.828302216596,0.0,0.0,0.0,0.0,0.0,4.97617375439e-05,0.0,3.7154545966e-05,0.0,0.0,0.0,0.0
inspire,0.0,0.0,29.0,0.000193904705867,12.0,0.000129535077019,15.0,0.000127306367016,39.0,0.000246437711289,39.0,0.000212999524847,30.0,0.00169443659983,32.0,0.000205057223782,7.0,0.000418910831837,13.0,0.000669757856775,24.0,0.000392522447377,17.0,0.000196404639771,11,0.207075554149,0.0,4.01529244194e-05,2.68235478555e-05,2.63620364965e-05,5.10312256283e-05,4.41069946412e-05,0.00035087639788,4.24623382468e-05,8.67461926417e-05,0.000138690479337,8.12818033066e-05,4.0670599618e-05
endear,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.33580024782e-05,18.0,0.000113740482133,10.0,5.46152627813e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.621226662447,0.0,0.0,0.0,5.79964802923e-05,7.06586201008e-05,3.39284574163e-05,0.0,0.0,0.0,0.0,0.0,0.0
saga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.40803824317e-05,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.000150191783354,2,0.828302216596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.30779228085e-05,0.0,0.0,0.0,0.000124404187067
random,23.0,0.000101243089059,8.0,5.34909533425e-05,12.0,0.000129535077019,12.0,0.000101845093613,32.0,0.00020220530157,10.0,5.46152627813e-05,11.0,0.000621293419938,11.0,7.04884206749e-05,0.0,0.0,10.0,0.000515198351365,0.0,0.0,90.0,0.00103978926937,10,0.225900604526,2.28708750225e-05,1.20836386968e-05,2.9262052206e-05,2.30068682151e-05,4.56782998631e-05,1.23376208787e-05,0.000140350559152,1.59233768426e-05,0.0,0.000116383619024,0.0,0.000234889024532
sage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.000163551019741,0.0,0.0,1,1.24245332489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000203204508267,0.0
radio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.42324097185e-05,0.0,0.0,18.0,0.0010166619599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.00123619390915,3,0.621226662447,0.0,0.0,0.0,0.0,2.74783522614e-05,0.0,0.000631577516184,0.0,0.0,0.0,0.0,0.000767956616316
earth,18.0,7.9233721872e-05,35.0,0.000234022920874,15.0,0.000161918846274,13.0,0.000110332184747,18.0,0.000113740482133,26.0,0.000141999683231,8.0,0.000451849759955,31.0,0.000198649185538,0.0,0.0,0.0,0.0,18.0,0.000294391835533,363.0,0.00419381671981,10,0.225900604526,1.78989456698e-05,5.28659192983e-05,3.65775652575e-05,2.4924107233e-05,2.5694043673e-05,3.20778142845e-05,0.000102073133929,4.48749711017e-05,0.0,0.0,6.65032936145e-05,0.000947385732277
labele,7.0,3.08131140613e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.76723441886e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.828302216596,2.55225706772e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.77701305277e-05,0.0,0.0,0.0,0.0
adoration,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.94096379407e-05,0.0,0.0,9.0,4.91537365032e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.828302216596,0.0,0.0,0.0,4.92091347934e-05,0.0,4.07141488996e-05,0.0,0.0,0.0,0.0,0.0,0.0
spite,10.0,4.40187343733e-05,0.0,0.0,0.0,0.0,22.0,0.000186716004956,0.0,0.0,15.0,8.1922894172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.621226662447,2.73456114399e-05,0.0,0.0,0.000115992960585,0.0,5.08926861245e-05,0.0,0.0,0.0,0.0,0.0,0.0
oce,0.0,0.0,9.0,6.01773225103e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,7.47675144362e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.000120153578119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,0.0,0.0,0.0,0.0,0.000149285212632,0.0,0.0,0.0,0.0,0.0,0.0
disgust,26.0,0.000114448709371,15.0,0.000100295537517,11.0,0.000118740487268,137.0,0.00116273148541,18.0,0.000113740482133,12.0,6.55383153376e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.354986664255,4.06277655678e-05,3.56035783029e-05,4.21512894873e-05,0.000412754171431,4.03763543433e-05,2.32652279426e-05,0.0,0.0,0.0,0.0,0.0,0.0
enslave,0.0,0.0,12.0,8.02364300138e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,9.96900192482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
progresse,36.0,0.000158467443744,24.0,0.000160472860028,12.0,0.000129535077019,14.0,0.000118819275881,16.0,0.000101102650785,17.0,9.28459467283e-05,0.0,0.0,27.0,0.000173017032566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.310613331224,4.92221005918e-05,4.98450096241e-05,4.02353217833e-05,3.69068510951e-05,3.14038311559e-05,2.88391888039e-05,0.0,5.37413968436e-05,0.0,0.0,0.0,0.0
erasure,0.0,0.0,8.0,5.34909533425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,6.64600128322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixture,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.33580024782e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,0.0,0.0,0.000115992960585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
escritor,0.0,0.0,0.0,0.0,7.0,7.55621282613e-05,7.0,5.94096379407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.828302216596,0.0,0.0,6.25882783296e-05,4.92091347934e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
watch,205.0,0.000902384054654,269.0,0.00179863330614,40.0,0.000431783590065,69.0,0.000585609288273,59.0,0.00037281602477,158.0,0.000862921151945,0.0,0.0,97.0,0.000621579709588,0.0,0.0,27.0,0.00139103554869,0.0,0.0,64.0,0.000739405702666,9,0.248490664979,0.000224234013807,0.000446943586296,0.000107294191422,0.000145518441461,9.26413019099e-05,0.000214427850871,0.0,0.000154456755373,0.0,0.000345659348502,0.0,0.000183735414745
fluid,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.63838202095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,0.0,0.0,9.49033313874e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
knocke,11.0,4.84206078107e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,6.01603451678e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.000231064282083,1,1.24245332489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000287086585539
amazon,19.0,8.36355953094e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.000103913323472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
despite,126.0,0.000554636053104,60.0,0.000401182150069,53.0,0.000572113256836,141.0,0.00119667984995,99.0,0.000625572651733,99.0,0.000540691101535,0.0,0.0,51.0,0.000326809950402,10.0,0.000598444045482,0.0,0.0,31.0,0.000507008161196,22.0,0.000254170710292,10,0.225900604526,0.000125292619688,9.06272902257e-05,0.000129240730577,0.000270330701528,0.000141317240202,0.000122142446699,0.0,7.38265653609e-05,0.000135188871649,0.0,0.000114533450114,5.74173171077e-05
report,17.0,7.48318484347e-05,18.0,0.000120354645021,0.0,0.0,0.0,0.0,7.0,4.42324097185e-05,12.0,6.55383153376e-05,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.000721277691911,0.0,0.0,7.0,8.08724987291e-05,6,0.354986664255,2.65643082559e-05,4.27242939635e-05,0.0,0.0,1.57019155779e-05,2.32652279426e-05,0.0,0.0,0.0,0.000256043961853,0.0,2.87086585539e-05
considerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.000147195917767,0.0,0.0,1,1.24245332489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018288405744,0.0
individuo,0.0,0.0,9.0,6.01773225103e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,7.47675144362e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ruine,16.0,7.04299749974e-05,0.0,0.0,7.0,7.55621282613e-05,30.0,0.000254612734032,0.0,0.0,14.0,7.64613678939e-05,0.0,0.0,9.0,5.76723441886e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.414151108298,2.91686522026e-05,0.0,3.12941391648e-05,0.000105448145986,0.0,3.16665602552e-05,0.0,2.38850652638e-05,0.0,0.0,0.0,0.0
boggling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.24257128333e-05,1,1.24245332489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000114834634215
falsify,0.0,0.0,10.0,6.68636916781e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,0.0,8.30750160402e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twice,34.0,0.000149663696869,11.0,7.3550060846e-05,25.0,0.00026986474379,22.0,0.000186716004956,34.0,0.000214843132918,37.0,0.000202076472291,0.0,0.0,16.0,0.000102528611891,0.0,0.0,0.0,0.0,29.0,0.000474297957248,15.0,0.000173298211562,9,0.248490664979,3.71900315583e-05,1.82765035288e-05,6.70588696388e-05,4.63971842338e-05,5.3386512965e-05,5.02141169761e-05,0.0,2.54774029481e-05,0.0,0.0,0.000117858614795,4.30629878308e-05
brick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.000346596423125,1,1.24245332489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000430629878308
quintessential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.21459037629e-05,15.0,8.1922894172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.08724987291e-05,3,0.621226662447,0.0,0.0,0.0,0.0,5.10312256283e-05,5.08926861245e-05,0.0,0.0,0.0,0.0,0.0,5.02401524693e-05
swept,12.0,5.2822481248e-05,7.0,4.68045841747e-05,0.0,0.0,9.0,7.63838202095e-05,0.0,0.0,15.0,8.1922894172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.496981329958,2.62517869823e-05,2.32610044913e-05,0.0,3.79613325549e-05,0.0,4.07141488996e-05,0.0,0.0,0.0,0.0,0.0,0.0
habit,22.0,9.68412156214e-05,10.0,6.68636916781e-05,0.0,0.0,11.0,9.33580024782e-05,10.0,6.31891567407e-05,16.0,8.73844204501e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.000425232651326,13.0,0.000150191783354,7,0.310613331224,3.00801725839e-05,2.076875401e-05,0.0,2.89982401461e-05,1.96273944724e-05,2.71427659331e-05,0.0,0.0,0.0,0.0,0.000132082930373,4.665157015e-05
nut,14.0,6.16262281227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.000103978926937,2,0.828302216596,5.10451413545e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.61259756616e-05
nur,17.0,7.48318484347e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,9.29750788956e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resist,15.0,6.602810156e-05,15.0,0.000100295537517,0.0,0.0,14.0,0.000118819275881,12.0,7.58269880888e-05,13.0,7.09998416157e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.414151108298,2.73456114399e-05,4.15375080201e-05,0.0,4.92091347934e-05,3.14038311559e-05,2.94046630941e-05,0.0,0.0,0.0,0.0,0.0,0.0
num,13.0,5.72243546854e-05,10.0,6.68636916781e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.828302216596,4.73990598292e-05,5.53833440268e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
corrupt,0.0,0.0,24.0,0.000160472860028,0.0,0.0,22.0,0.000186716004956,10.0,6.31891567407e-05,21.0,0.000114692051841,0.0,0.0,11.0,7.04884206749e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.414151108298,0.0,6.64600128322e-05,0.0,7.73286403897e-05,2.61698592966e-05,4.74998403828e-05,0.0,2.91928575447e-05,0.0,0.0,0.0,0.0
disturbing,0.0,0.0,9.0,6.01773225103e-05,0.0,0.0,14.0,0.000118819275881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.828302216596,0.0,4.98450096241e-05,0.0,9.84182695869e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
discovere,22.0,9.68412156214e-05,17.0,0.000113668275853,11.0,0.000118740487268,12.0,0.000101845093613,20.0,0.000126378313481,24.0,0.000131076630675,0.0,0.0,23.0,0.000147384879593,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.000254170710292,8,0.276100738865,2.67379311857e-05,3.13838949485e-05,3.27843362679e-05,2.81195055963e-05,3.48931457288e-05,3.61903545774e-05,0.0,4.06930741532e-05,0.0,0.0,0.0,7.01767209094e-05
capacity,0.0,0.0,11.0,7.3550060846e-05,9.0,9.71513077645e-05,9.0,7.63838202095e-05,0.0,0.0,17.0,9.28459467283e-05,0.0,0.0,15.0,9.61205736476e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.414151108298,0.0,3.04608392147e-05,4.02353217833e-05,3.16344437958e-05,0.0,3.84522517385e-05,0.0,3.98084421064e-05,0.0,0.0,0.0,0.0
mus,12.0,5.2822481248e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,6.56294674558e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
muy,56.0,0.000246504912491,33.0,0.000220650182538,24.0,0.000259070154039,19.0,0.000161254731553,29.0,0.000183248554548,19.0,0.000103768999285,0.0,0.0,17.0,0.000108936650134,7.0,0.000418910831837,0.0,0.0,0.0,0.0,18.0,0.000207957853875,9,0.248490664979,6.12541696254e-05,5.48295105865e-05,6.43765148533e-05,4.00702954747e-05,4.5535555176e-05,2.57856276364e-05,0.0,2.70697406323e-05,0.00010409543117,0.0,0.0,5.16755853969e-05
mud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.24257128333e-05,1,1.24245332489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000114834634215
outstand,18.0,7.9233721872e-05,8.0,5.34909533425e-05,10.0,0.000107945897516,17.0,0.000144280549285,11.0,6.95080724148e-05,21.0,0.000114692051841,0.0,0.0,15.0,9.61205736476e-05,0.0,0.0,0.0,0.0,11.0,0.000179906121715,0.0,0.0,8,0.276100738865,2.18764891519e-05,1.47688917405e-05,2.98039420617e-05,3.98359662614e-05,1.91912301508e-05,3.16665602552e-05,0.0,2.65389614043e-05,0.0,0.0,4.96722131318e-05,0.0
finger,12.0,5.2822481248e-05,10.0,6.68636916781e-05,0.0,0.0,17.0,0.000144280549285,11.0,6.95080724148e-05,16.0,8.73844204501e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.000103978926937,6,0.354986664255,1.87512764159e-05,2.37357188686e-05,0.0,5.12176709075e-05,2.46744387653e-05,3.10203039235e-05,0.0,0.0,0.0,0.0,0.0,3.69111324264e-05
approach,24.0,0.000105644962496,16.0,0.000106981906685,14.0,0.000151124256523,19.0,0.000161254731553,19.0,0.000120059397807,21.0,0.000114692051841,15.0,0.000847218299915,14.0,8.97125354044e-05,14.0,0.000837821663674,0.0,0.0,42.0,0.000686914282911,14.0,0.000161744997458,11,0.207075554149,2.18764891519e-05,2.21533376107e-05,3.12941391648e-05,3.33919128955e-05,2.48613663317e-05,2.37499201914e-05,0.00017543819894,1.8577272983e-05,0.000173492385283,0.0,0.000142243155787,3.34934349795e-05
discovery,9.0,3.9616860936e-05,0.0,0.0,0.0,0.0,7.0,5.94096379407e-05,9.0,5.68702410666e-05,9.0,4.91537365032e-05,11.0,0.000621293419938,14.0,8.97125354044e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.354986664255,1.40634573119e-05,0.0,0.0,2.10896291972e-05,2.01881771716e-05,1.7448920957e-05,0.000220550878668,3.18467536851e-05,0.0,0.0,0.0,0.0
inextricab,18.0,7.9233721872e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.24245332489,9.84442011836e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blaster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.000207957853875,1,1.24245332489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000258377926985
confusion,42.0,0.000184878684368,9.0,6.01773225103e-05,12.0,0.000129535077019,9.0,7.63838202095e-05,49.0,0.000309626868029,15.0,8.1922894172e-05,0.0,0.0,13.0,8.33044971612e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.24257128333e-05,8,0.276100738865,5.10451413545e-05,1.6615003208e-05,3.5764730474e-05,2.10896291972e-05,8.54882070355e-05,2.26189716109e-05,0.0,2.3000433217e-05,0.0,0.0,0.0,2.55188076034e-05
