"author","channel","content_sentiment_polarity","content_subjectivity","id","n_tokens_content","n_tokens_title","num_hrefs","num_imgs","num_keywords","num_self_hrefs","num_videos","post_date","shares","timedelta","title_sentiment_polarity","title_subjectivity","type"
"Lindsey Lanquist","Lifestyle",0.146969696969697,0.511287878787879,"56c37c3cb05f9d438f00076d",247,10,104,0,7,1,0,"2016-02-16T19:44:09+00:00",415,8,0.6,1,"new"
"Tricia Gilbride","Watercooler",0.167669172932331,0.468212197159566,"56c34a5097b2f80809000641",210,11,96,0,10,2,1,"2016-02-16T16:11:42+00:00",933,8,0.1,0.4,"rising"
"Nick Jaynes","Tech",0.148647186147186,0.463480038480038,"56bb79c4b05f9d266e000597",258,7,93,1,6,3,0,"2016-02-10T17:55:59+00:00",2000,14,0,0,"hot"
"Seth Fiegerman","Business",0.131474684735554,0.450395256916996,"56c35734b589e47f36000642",492,5,91,0,3,4,0,"2016-02-16T17:06:29+00:00",1300,8,-0.155555555555556,0.288888888888889,"hot"
"Gillian Edevane","Entertainment",0.128484848484848,0.470227272727273,"56c23cf1b589e44268001666",428,12,106,0,6,3,0,"2016-02-15T21:02:36+00:00",12000,9,-0.155555555555556,0.288888888888889,"hot"
"James Pikover","Tech",0.215093984962406,0.499123851294904,"56c0aba1b589e44268000dbf",992,14,101,7,10,5,1,"2016-02-14T16:30:25+00:00",1200,10,0.4,0.7,"rising"
"Emily Blake","Entertainment",0.210503472222222,0.486284722222222,"56ba78afb05f9d266e000011",389,12,86,0,4,1,0,"2016-02-09T23:39:23+00:00",521,14,0.6,0.9,"new"
"Juana Summers","World",0.126435406698565,0.410267145135566,"56b95319b589e477ec0000dc",477,16,98,0,7,1,0,"2016-02-09T02:46:47+00:00",726,15,0.268181818181818,0.477272727272727,"new"
"Brian Koerber","Watercooler",0.256960227272727,0.517992424242424,"56c3fa18b589e43e6c000260",160,11,94,0,4,3,0,"2016-02-17T04:41:13+00:00",2500,7,0.433333333333333,0.166666666666667,"hot"
"David Yi","Lifestyle",0.117860422405877,0.405831037649219,"56ba3280b589e45920000046",453,9,89,11,6,1,0,"2016-02-09T18:39:48+00:00",721,15,0,0,"new"
"Tricia Gilbride","Watercooler",-0.030073051948052,0.455871212121212,"56bcddd6b589e441910009b1",528,9,97,0,8,1,0,"2016-02-11T19:15:25+00:00",339,13,-0.6,0.95,"new"
"Blathnaid Healy","World",0.124846206425154,0.379311916154021,"56c1948897b2f8124b0012a9",294,10,101,0,6,1,0,"2016-02-15T09:03:56+00:00",903,9,0.136363636363636,0.454545454545455,"rising"
"MasterCard","Tech",0.218997590459855,0.481583353753165,"56cd7140b589e44060000015",595,11,89,1,4,0,0,"2016-02-24T09:00:17+00:00",839,0,0.45,0.85,"new"
"Proma Khosla","Entertainment",0.120562770562771,0.486320346320346,"56bcdd2697b2f866df000aa1",190,15,94,0,10,1,0,"2016-02-11T19:12:29+00:00",349,13,-0.125,0.375,"new"
"Diana Shi","Watercooler",0.286111111111111,0.415277777777778,"56c61737b05f9d6e710009a5",186,11,100,10,6,1,0,"2016-02-18T19:10:32+00:00",486,6,0,0,"new"
"Gillian Edevane","Business",0.204481373889269,0.511773752563226,"56cb6488b589e45a880000cc",353,11,92,1,5,1,0,"2016-02-22T19:41:47+00:00",1700,2,0.4,0.8,"hot"
"Sandra Gonzalez","Entertainment",0.0984194214876033,0.374238980716253,"56be184a97b2f84c2e000658",309,13,96,0,10,1,1,"2016-02-12T17:36:29+00:00",1400,12,-0.1,0.65,"hot"
"Adam Rosenberg","Entertainment",0.131591144616355,0.497558067516051,"56c60c04b05f9d6e71000893",1260,14,91,2,7,1,0,"2016-02-18T18:22:42+00:00",571,6,0.375,0.416666666666667,"new"
"Proma Khosla","Entertainment",0.129442866161616,0.449936868686869,"56bcd4f697b2f866df000a6c",599,14,155,0,10,3,0,"2016-02-11T18:37:34+00:00",357,13,-0.025,0.3,"new"
"The Associated Press","World",0.0363636363636364,0.410110722610723,"56bd34c897b2f8489200024d",511,9,96,0,4,1,0,"2016-02-12T01:26:22+00:00",1100,12,0,0,"rising"
"Alex Arbuckle","World",-0.0447530864197531,0.357716049382716,"56c0ed6712d2cd6bae000a8e",122,9,21,32,7,12,0,"2016-02-14T21:10:46+00:00",945,10,0,0.5,"new"
"Davina Merchant","Watercooler",0.191666666666667,0.783333333333333,"56bb105c12d2cd06c30003b6",164,12,92,12,10,1,0,"2016-02-10T10:26:19+00:00",761,14,1,1,"hot"
"Brian Ries","World",0.203983516483516,0.490659340659341,"56c4b91c12d2cd28b90007b5",240,10,93,0,7,0,1,"2016-02-17T18:16:50+00:00",8400,7,0.1,0.4,"hot"
"Colin  Daileda","World",-0.03125,0.50625,"56bfea7297b2f8124b000a57",160,8,96,0,10,2,0,"2016-02-14T02:46:01+00:00",2400,10,0,0,"hot"
"Karissa Bell","Tech",0.105877976190476,0.51391369047619,"56c513b297b2f85437000127",835,14,111,0,9,5,1,"2016-02-18T00:43:24+00:00",1400,6,-0.125,0.375,"rising"
"Rachel Thompson","Lifestyle",0.268928571428571,0.513214285714286,"56c5d75e97b2f8543700089e",229,9,89,1,6,1,0,"2016-02-18T14:38:10+00:00",2200,6,-0.291666666666667,0.541666666666667,"rising"
"Cameron Joseph","World",0.0855588520674728,0.369537617554859,"56bd332db589e44a2d00011e",489,14,92,0,7,2,1,"2016-02-12T01:19:27+00:00",724,12,0.125,0.216666666666667,"rising"
"Liza Hearon","Lifestyle",0.240775401069519,0.599608479755539,"56c8725097b2f81a1a00008f",699,7,97,8,10,0,0,"2016-02-20T14:04:00+00:00",2300,4,0.5,1,"rising"
"Mark Benhar","Business",0.1812734082397,0.518967362225789,"56bb677bb05f9d266e0004dc",888,9,99,3,9,1,0,"2016-02-10T16:38:01+00:00",2800,14,0,0,"hot"
"Ariel Bogle","Tech",0.043215565796211,0.436098310291859,"56ca9abc97b2f87995000822",458,11,96,0,9,3,1,"2016-02-22T05:20:53+00:00",1200,2,0,0,"rising"
"Alex Arbuckle","Lifestyle",0,0,"56c132afb05f9d65990010ca",0,6,39,30,7,12,0,"2016-02-15T01:43:48+00:00",1736,9,0.0380952380952381,0.7,"hot"
"Kelly Diamond","Watercooler",0.220833333333333,0.589351851851852,"56ba2baa12d2cd09f500001c",623,11,123,0,9,1,0,"2016-02-09T18:10:14+00:00",729,15,-0.05,0.633333333333333,"new"
"Max Knoblauch","Watercooler",0.204747474747475,0.386815961815962,"56c4dec4b05f9d6e71000027",226,16,103,0,6,2,0,"2016-02-17T20:57:20+00:00",1200,7,0,0,"hot"
"Davina Merchant","Watercooler",0.145170454545455,0.414804292929293,"56c3072497b2f80809000492",257,11,102,0,5,1,0,"2016-02-16T11:25:16+00:00",3800,8,0,0,"hot"
"Noah Throop","Tech",0.318181818181818,0.477272727272727,"56c89bb597b2f8229a00005b",35,11,86,0,10,0,1,"2016-02-20T17:00:23+00:00",1900,4,0.136363636363636,0.454545454545455,"new"
"Andrew Freedman","World",-0.0309458799302549,0.494475484006734,"56b8f7f812d2cd1c05000085",811,14,93,1,6,1,0,"2016-02-08T20:17:04+00:00",959,16,-0.6,1,"new"
"Sonam Joshi","World",0.0997694334650856,0.386067193675889,"56cb2316b589e40b4c0001eb",331,11,91,0,7,1,0,"2016-02-22T15:02:29+00:00",910,2,0.5,0.5,"rising"
"Johnny Lieu","Watercooler",0.0681929590017825,0.558823529411765,"56c2c93797b2f8080900023d",414,12,95,3,6,1,0,"2016-02-16T07:00:45+00:00",1900,8,0,0.55,"hot"
"Juana Summers","World",0.171143578643579,0.543322510822511,"56c9168d97b2f87995000184",416,9,92,0,6,3,0,"2016-02-21T01:44:17+00:00",3000,3,0,0,"hot"
"Max Knoblauch","Watercooler",0.134444444444445,0.444444444444444,"56be5c32b589e4426800016c",179,8,97,0,8,1,0,"2016-02-12T22:26:50+00:00",1900,11,0,0,"hot"
"Tyler Essary","World",0.203030303030303,0.400699300699301,"56ba7dcbb589e41218000105",138,15,86,20,5,1,0,"2016-02-10T00:00:59+00:00",2200,14,0.136363636363636,0.454545454545455,"new"
"Emily Blake","Entertainment",0.299134199134199,0.631479076479076,"56bd2d1812d2cd66220000d0",258,11,94,1,8,4,0,"2016-02-12T00:53:25+00:00",897,12,0.35,0.65,"rising"
"The Conversation","World",0.0234135711958293,0.407250388500389,"56ccb32612d2cd3f680002b7",795,15,106,1,9,0,0,"2016-02-23T19:29:25+00:00",942,1,-0.15,0.316666666666667,"new"
"Marcus Gilmer","World",0.235204081632653,0.451655328798186,"56cba67d97b2f80a8c0004e5",451,11,114,0,5,0,0,"2016-02-23T00:23:14+00:00",649,1,0,0.1,"new"
"Adario Strange","Entertainment",0.160266457680251,0.566152908394288,"56bf8b7c97b2f8124b00087d",368,15,104,1,8,6,0,"2016-02-13T19:59:48+00:00",1000,11,0,0,"rising"
"Heather Dockray","Entertainment",0.212878787878788,0.493560606060606,"56c2712b97b2f80b55000042",267,14,97,0,10,2,0,"2016-02-16T00:24:49+00:00",626,8,0,1,"new"
"Nick Jaynes","Tech",0.182175160697888,0.42497015610652,"56bbb107b05f9d198200017a",281,14,97,0,6,5,0,"2016-02-10T21:51:53+00:00",708,13,0,0,"new"
"Sonam Joshi","Watercooler",0.181632653061225,0.597845804988662,"56caf4f497b2f80bba000126",314,9,92,10,9,1,0,"2016-02-22T11:45:31+00:00",879,2,0,0,"rising"
"Chelsea Frisbie","Lifestyle",0.0531353450471097,0.563509039979628,"56c87f71b05f9d14c4000003",385,7,101,1,7,1,1,"2016-02-20T15:00:00+00:00",1500,4,-0.4,0.4,"rising"
"Sandra Gonzalez","Entertainment",0.108813131313131,0.258636363636364,"56bcc94db589e441910008f3",118,10,90,0,7,1,0,"2016-02-11T17:47:35+00:00",1100,13,0.193181818181818,0.393939393939394,"rising"
"Keith Hopkin","Lifestyle",0.05,0.525,"56ba0fc097b2f8467100002f",23,11,86,0,10,0,1,"2016-02-09T16:11:38+00:00",452,15,0.4,0.5,"new"
"Rebecca Ruiz","Lifestyle",0.202660173160173,0.504502164502165,"56c4957cb589e43e6c00060d",1071,16,100,0,5,2,0,"2016-02-17T15:44:24+00:00",1900,7,0.3,0,"hot"
"Emily Blake","Entertainment",0.0917241379310345,0.468045977011494,"56c1d4af97b2f8124b0013e7",584,11,92,2,5,2,0,"2016-02-15T13:37:28+00:00",658,9,0,0,"rising"
"Navy Federal Credit Union","Lifestyle",0.0980850168350168,0.434737253487253,"56ba213e97b2f846710001b6",715,11,87,0,7,0,0,"2016-02-09T17:26:20+00:00",729,15,0,0,"new"
"Tim Chester","Entertainment",-0.0190530303030303,0.670378787878788,"56cc54e9b05f9d274f00056c",149,12,99,0,9,9,1,"2016-02-23T12:47:22+00:00",797,1,-0.121212121212121,0.818181818181818,"new"
"Brian Koerber","Watercooler",-0.0863636363636364,0.283333333333333,"56cb60c8b05f9d274f00006a",199,10,90,3,5,2,1,"2016-02-22T19:25:00+00:00",3600,2,0,0,"hot"
"Juana Summers","World",0.155340492840493,0.338253413253413,"56c221b112d2cd6bae000dca",385,9,95,0,6,1,0,"2016-02-15T19:05:52+00:00",764,9,0,0,"new"
"Laura Vitto","Watercooler",0.198809523809524,0.760714285714286,"56c2206c97b2f8124b0014f5",82,14,88,8,7,1,0,"2016-02-15T19:00:52+00:00",1100,9,0,0,"rising"
"Kelly Diamond","Entertainment",0.150490810359231,0.431321894479789,"56bce60912d2cd5b6f000691",147,15,94,1,10,1,1,"2016-02-11T19:50:23+00:00",594,13,0.125,0.216666666666667,"new"
"Colin  Daileda","World",-0.0286111111111111,0.316111111111111,"56be0c01b589e445540004fd",291,15,93,0,7,1,1,"2016-02-12T16:44:34+00:00",486,12,-0.155555555555556,0.288888888888889,"new"
"Aliza Weinberger","Entertainment",0.132207546551809,0.470603549456008,"56c755c897b2f8782b000083",760,12,93,1,5,1,1,"2016-02-19T17:49:52+00:00",1100,5,0.136363636363636,0.454545454545455,"rising"
"Proma Khosla","Entertainment",0.214601777532812,0.491851826334585,"56ccb860b05f9d49c30000c6",352,8,90,0,10,1,1,"2016-02-23T19:51:38+00:00",557,1,0,0,"new"
"Rachel Thompson","Lifestyle",0,0,"56c87539b05f9d3f1b000148",114,11,87,10,7,1,0,"2016-02-20T14:16:24+00:00",995,4,0,0,"rising"
"Jon Lynn","World",0.17,0.43,"56ba7a0c12d2cd06c3000045",41,11,86,0,10,0,1,"2016-02-09T23:45:01+00:00",491,14,0.2,0.3,"new"
"Megan Hess","Watercooler",0.0681818181818182,0.485149572649573,"56bbb12812d2cd5b6f000138",347,9,102,2,8,3,0,"2016-02-10T21:52:14+00:00",2600,13,1,1,"hot"
"Sandra Gonzalez","Entertainment",0.0213281625781626,0.472941317941318,"56c143ba97b2f8124b001043",1128,11,91,0,7,3,0,"2016-02-15T03:19:08+00:00",2800,9,0.1,0.6,"hot"
"Heather Dockray","Entertainment",0.19995004995005,0.462401487401487,"56c22fecb05f9d65990017f8",364,10,105,0,9,5,0,"2016-02-15T20:06:52+00:00",1700,9,0.1,0.222222222222222,"hot"
"The Associated Press","World",0.053097442680776,0.361728395061728,"56c329a9b05f9d438f00043d",912,10,89,0,7,0,1,"2016-02-16T13:52:17+00:00",812,8,0,0,"new"
"Christopher Miller","World",0.0288340724316334,0.250517368810052,"56cb7e8897b2f80a8c000359",480,11,91,4,8,2,0,"2016-02-22T21:32:33+00:00",416,2,-0.075,0.325,"new"
"David Yi","Lifestyle",0.230128205128205,0.45,"56c276e812d2cd291c0000ae",247,12,95,3,7,1,0,"2016-02-16T01:09:12+00:00",904,8,0,0,"new"
"Tech in Asia","Tech",0.0863900327314962,0.36995670995671,"56c5cd2cb589e46e3000068d",934,9,111,1,9,0,0,"2016-02-18T13:54:38+00:00",1300,6,0,1,"rising"
"Tim Chester","Watercooler",0.132936507936508,0.369047619047619,"56c1b25397b2f8124b0012d2",470,14,93,7,7,1,0,"2016-02-15T11:11:14+00:00",10600,9,0.2,0.45,"hot"
"Jonathan Keshishoglou","Watercooler",0.0588744588744589,0.377777777777778,"56c60156b589e46e300008a7",275,11,94,0,6,1,0,"2016-02-18T17:37:14+00:00",3600,6,-0.05,0.1,"hot"
"Josh Dickey","Entertainment",0.0721635589181461,0.532402994558958,"56c3313c97b2f808090004df",1444,9,91,7,7,2,0,"2016-02-16T14:24:33+00:00",1100,8,0,0,"rising"
"Emily Blake","Entertainment",0.1875,0.629166666666667,"56c2119897b2f8124b0014eb",85,13,95,5,8,1,0,"2016-02-15T17:57:34+00:00",811,9,0,0,"rising"
"Karissa Bell","Tech",0.134802571166208,0.449288337924702,"56c68ad097b2f85437000d36",316,9,91,0,7,2,1,"2016-02-19T03:23:45+00:00",3500,5,0,0,"hot"
"Andrew Freedman","World",-0.0227991651205937,0.584226963512678,"56bd0af012d2cd6622000061",682,16,93,2,5,1,0,"2016-02-11T22:27:05+00:00",868,12,-0.6,1,"rising"
"The Associated Press","World",0.026768192125335,0.405387548958978,"56bca650b589e44191000822",775,15,86,0,4,1,0,"2016-02-11T15:17:59+00:00",825,13,-0.1,0.1,"new"
"Raymond Wong","Tech",0.138316087706332,0.440434836166543,"56cadf17b589e40b4c000114",469,13,105,4,10,2,1,"2016-02-22T10:12:36+00:00",1100,2,0.318181818181818,0.477272727272727,"rising"
"Christopher Miller","World",-0.0397045855379189,0.289373897707231,"56be6eaf12d2cd6bae00008b",824,14,101,3,9,2,0,"2016-02-12T23:45:01+00:00",1700,11,0,0,"hot"
"Heather Dockray","Watercooler",0.129230769230769,0.492216117216117,"56c62e7897b2f85437000b6d",190,8,89,0,5,1,1,"2016-02-18T20:49:00+00:00",693,6,0,0,"new"
"Liza Hearon","Business",0.0897360703812317,0.33782991202346,"56c4b0e897b2f8207300080b",359,13,95,0,5,1,0,"2016-02-17T17:41:45+00:00",763,7,-0.0318181818181818,0.427272727272727,"rising"
"Nick Jaynes","Tech",0.0475279106858054,0.395352016404648,"56cb74f1b589e45a88000223",282,14,94,0,6,4,0,"2016-02-22T20:51:52+00:00",984,2,0,0,"rising"
"Sam Laird","Entertainment",0.180925925925926,0.542795414462081,"56ba8ea7b05f9d266e00007a",436,11,99,0,6,3,25,"2016-02-10T01:13:01+00:00",1000,14,0,0,"rising"
"Alex Arbuckle","World",-0.045871327254306,0.39419959473151,"56c1f662b589e442680014eb",641,10,21,38,8,12,0,"2016-02-15T16:01:30+00:00",2314,9,0,0,"rising"
"Chris Grasinger","World",0.121590909090909,0.29280303030303,"56c443cab05f9d253d00022e",40,10,86,0,9,0,1,"2016-02-17T09:56:15+00:00",815,7,0.136363636363636,0.454545454545455,"rising"
"Tim Chester","Entertainment",0.274537037037037,0.544907407407407,"56c30130b05f9d438f000402",261,8,102,0,9,2,1,"2016-02-16T10:59:49+00:00",1100,8,0,0,"rising"
"Juana Summers","World",0.107210352371643,0.390206209561048,"56bb9b2db589e44191000003",462,6,92,0,7,1,0,"2016-02-10T20:18:15+00:00",882,14,0,0,"new"
"Sam Haysom","Entertainment",0.195984848484849,0.432032828282828,"56bc6813b05f9d19820004c1",329,12,128,0,8,3,0,"2016-02-11T10:52:55+00:00",3100,13,0.2,0.4,"hot"
"Johnny Lieu","Watercooler",0.0793379743379743,0.332835212835213,"56cd06a8b589e46226000027",558,12,95,4,3,1,1,"2016-02-24T01:24:41+00:00",1100,0,0,0,"hot"
"Davina Merchant","Watercooler",0.0899479166666667,0.420208333333333,"56c3211a12d2cd21df000265",182,10,96,0,7,8,1,"2016-02-16T13:16:00+00:00",625,8,0,0,"rising"
"Brian Koerber","Watercooler",-0.0922222222222222,0.488055555555556,"56c88aecb589e4791a00010e",175,13,95,0,3,8,1,"2016-02-20T15:48:16+00:00",3000,4,0.0454545454545454,0.151515151515152,"rising"
"Sandra Gonzalez","Entertainment",-0.0823863636363636,0.457819264069264,"56bbdfccb05f9d198200022e",164,14,89,1,8,1,1,"2016-02-11T01:11:15+00:00",3900,13,-0.0656565656565656,0.262626262626263,"hot"
"Karissa Bell","Tech",0.171780303030303,0.437878787878788,"56c3e929b05f9d253d0001ba",346,11,89,1,4,1,0,"2016-02-17T03:29:33+00:00",6500,7,0,0.125,"hot"
"Andrea Romano","Watercooler",0.086962962962963,0.451925925925926,"56bf833eb589e442680008a1",117,12,102,0,10,8,1,"2016-02-13T19:25:25+00:00",1300,11,0.3,0.5,"hot"
"Alicia Tan","World",0.155820105820106,0.386375661375661,"56c422d512d2cd28b90004a5",312,10,94,0,6,2,0,"2016-02-17T07:35:21+00:00",634,7,0,0,"rising"
"Jenni Ryall","Lifestyle",0.205926981182083,0.545165208940719,"56c42088b05f9d253d000205",617,10,92,1,7,1,0,"2016-02-17T07:25:40+00:00",831,7,0,0,"rising"
"Mashable Studios","Watercooler",0.282510822510822,0.513713323713324,"56cb45c8b589e45a88000010",163,12,103,0,10,8,1,"2016-02-22T17:30:33+00:00",694,2,0,0,"new"
"Miriam Kramer","World",0.120752984389348,0.440977961432507,"56c67978b05f9d6e71000bb4",371,11,91,0,6,1,0,"2016-02-19T02:09:55+00:00",1200,5,0.136363636363636,0.454545454545455,"hot"
"Chris Taylor","World",0.0475735831900216,0.444558599695586,"56c7082212d2cd7f6a00001e",785,9,98,0,7,2,0,"2016-02-19T12:00:24+00:00",1200,5,0,0,"hot"
"Cameron Joseph","World",0.11492325406709,0.417581541365788,"56cc72f197b2f80a8c0008eb",1538,11,94,5,5,1,1,"2016-02-23T14:55:39+00:00",524,1,0.4,0.2,"hot"
"Hillary Busis","Entertainment",0.0571428571428571,0.500907029478458,"56cc731fb589e45a8800093a",349,10,97,0,9,2,0,"2016-02-23T14:56:16+00:00",510,1,0,0,"rising"
"Heidi Moore","Business",0.18687481962482,0.476341991341991,"56c87e44b589e4791a000003",577,12,102,0,5,4,0,"2016-02-20T14:54:02+00:00",3500,4,0,0,"hot"
"Max Knoblauch","Watercooler",0.256812169312169,0.462433862433862,"56c287c297b2f860b3000008",270,14,109,1,10,1,0,"2016-02-16T02:21:43+00:00",670,8,0.5,0.888888888888889,"rising"
"Nicole Gallucci","Watercooler",0.159747474747475,0.634343434343434,"56c1e834b589e442680014c1",114,6,112,21,10,1,0,"2016-02-15T15:00:53+00:00",614,9,0.7,0.5,"new"
"Adam Rosenberg","Entertainment",0.11604743083004,0.478636363636364,"56c48a66b589e43e6c0005fa",222,14,97,3,8,1,0,"2016-02-17T14:57:41+00:00",111,7,0.25,0.333333333333333,"new"
"Sam Haysom","Social Media",0.0012987012987013,0.462662337662338,"56cc6388b05f9d274f000583",146,11,95,5,6,1,0,"2016-02-23T13:49:59+00:00",1300,1,0.05,0.5,"hot"
"Chelsea Stark","Entertainment",0.272222222222222,0.505555555555556,"56cc88f497b2f83f3b00002e",97,11,105,12,9,1,1,"2016-02-23T16:29:22+00:00",883,1,1,0.39,"new"
"Adam Rosenberg","Entertainment",0.162935309590583,0.376953601953602,"56c34ed3b589e47f360005e3",373,12,100,1,10,1,1,"2016-02-16T16:31:09+00:00",429,8,1,0.3,"rising"
"Scott Gerber","Business",0.159445262813318,0.483529207418096,"56c70e60b589e45fe500013b",1270,10,119,12,10,3,0,"2016-02-19T12:45:20+00:00",2100,5,0.25,0.25,"hot"
"Rachel Thompson","Lifestyle",0.141883116883117,0.493181818181818,"56b9e17497b2f8718000053a",163,10,97,1,10,1,0,"2016-02-09T12:53:46+00:00",1200,15,0.6,1,"rising"
"Aliza Weinberger","Entertainment",0.168049563430919,0.451877613911512,"56c7589812d2cd046d000019",809,9,90,0,6,2,0,"2016-02-19T18:01:32+00:00",1100,5,0,0,"rising"
"Megan Specia","World",0.0911904761904762,0.384720695970696,"56c35b3097b2f808090007bb",540,12,94,0,5,1,0,"2016-02-16T17:23:54+00:00",905,8,0,0,"new"
"Neha Prakash","Watercooler",0.095,0.496666666666667,"56cb26e497b2f80bba000431",96,12,93,0,3,8,1,"2016-02-22T15:18:03+00:00",499,2,-0.433333333333333,0.6,"new"
"Adario Strange","Tech",0.0696114369501466,0.392253176930596,"56bb55c3b05f9d266e000395",460,13,97,1,8,1,1,"2016-02-10T15:22:11+00:00",679,14,0.4,0.9,"new"
"Sonam Joshi","Lifestyle",0.0429824561403509,0.356578947368421,"56bd968412d2cd6f8f00017b",271,14,92,0,5,1,0,"2016-02-12T08:23:23+00:00",856,12,0,0,"rising"
"Miriam Kramer","World",0.107656926406926,0.462765995824507,"56b8bc3412d2cd757600121a",1360,13,98,4,6,2,0,"2016-02-08T16:02:25+00:00",437,16,0,0,"new"
"Stan Schroeder","Tech",0.144436198721913,0.496847041847042,"56c8a9a0b589e4791a00017a",477,12,90,1,4,2,0,"2016-02-20T18:00:00+00:00",1000,4,0,0,"new"
"Kelly Diamond","Watercooler",0.0814112103174603,0.407860195360195,"56ccb41a97b2f83f3b0001fc",485,11,100,6,6,1,0,"2016-02-23T19:33:09+00:00",959,1,0,0,"rising"
"Brian Ries","World",0.0205211202938476,0.310555555555556,"56c4c70612d2cd28b900081d",493,12,94,0,4,1,0,"2016-02-17T19:16:13+00:00",1100,7,-0.166666666666667,0.166666666666667,"rising"
"Sam Laird","Entertainment",0.11847117003367,0.423263888888889,"56ba409412d2cd09f5000121",614,13,99,0,7,3,25,"2016-02-09T19:39:34+00:00",620,15,0.333333333333333,0.666666666666667,"new"
"Lance Ulanoff","Business",0.133730158730159,0.297701719576719,"56be0524b589e445540004d9",454,12,97,0,8,6,0,"2016-02-12T16:14:57+00:00",723,12,0.418181818181818,0.727272727272727,"rising"
"Chris Grasinger","World",0.0805555555555556,0.625,"56cb556297b2f80a8c000193",40,10,85,0,8,0,1,"2016-02-22T18:37:17+00:00",478,2,0,0,"new"
"Kelly Diamond","Entertainment",0.0338068181818182,0.515357905982906,"56c342adb589e47f36000565",287,11,95,3,10,2,1,"2016-02-16T15:39:12+00:00",927,8,0,0,"rising"
"Diana Shi","Watercooler",0.0328102453102453,0.488798701298701,"56c6a104b05f9d494300000a",171,14,98,1,9,1,0,"2016-02-19T04:58:27+00:00",2300,5,-0.1,0.15,"hot"
"Ryan Creamer","Watercooler",0.108373015873016,0.487261904761905,"56bce03fb05f9d1982000824",106,12,94,0,5,8,0,"2016-02-11T19:25:29+00:00",628,13,-0.357142857142857,0.428571428571429,"new"
"Aliza Weinberger","Entertainment",0.225904946117712,0.434393018329188,"56be01d697b2f84c2e0005ef",489,15,102,1,8,1,0,"2016-02-12T16:01:25+00:00",853,12,0.3,0.1,"new"
"Nick Jaynes","Tech",0.0826623376623377,0.417604617604618,"56c64048b05f9d6e71000a27",227,11,94,3,6,2,0,"2016-02-18T22:05:55+00:00",316,5,0.136363636363636,0.454545454545455,"new"
"Lindsey Lanquist","Lifestyle",0.166096681096681,0.418600803957947,"56bc95c0b589e441910007f5",490,10,95,3,8,1,0,"2016-02-11T14:07:20+00:00",994,13,0.568181818181818,0.377272727272727,"rising"
"Josh Dickey","Entertainment",0.0610979929161747,0.277144824872098,"56bc076497b2f866df0003fd",126,9,90,2,7,1,1,"2016-02-11T04:00:33+00:00",2500,13,0,1,"rising"
"Megan Specia","World",0.133090909090909,0.41630303030303,"56c732a0b589e419a4000007",226,14,102,0,10,9,1,"2016-02-19T15:19:56+00:00",1800,5,0.5,1,"hot"
"Cailey Rizzo","Lifestyle",-0.0326797385620915,0.511928104575163,"56bb5e44b05f9d266e0004a2",334,7,99,0,5,1,0,"2016-02-10T15:58:18+00:00",634,14,-0.5,1,"new"
"Megan Specia","World",0.0255208333333333,0.209895833333333,"56cc7fc297b2f83f3b000011",331,11,97,0,7,1,0,"2016-02-23T15:50:10+00:00",590,1,-0.2,0.05,"new"
"Johnny Lieu","World",0.133771929824561,0.524122807017544,"56ca7014b589e47a2d000a60",230,12,91,3,5,1,0,"2016-02-22T02:18:45+00:00",761,2,0.0333333333333334,0.55,"rising"
