"","MONTH","CARRIER","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_STATE_NM","DEST","DEST_STATE_NM","X","count"
"4237",1,"UA",10821,"BWI","Maryland","IAH","Texas",NA,1728
"4238",1,"UA",13930,"ORD","Illinois","OMA","Nebraska",NA,4097
"4239",1,"UA",12266,"IAH","Texas","PHX","Arizona",NA,4176
"4240",1,"UA",11618,"EWR","New Jersey","RSW","Florida",NA,1873
"4241",1,"UA",14683,"SAT","Texas","IAH","Texas",NA,3755
"4242",1,"UA",10821,"BWI","Maryland","ORD","Illinois",NA,3545
"4243",1,"UA",12266,"IAH","Texas","IAD","Virginia",NA,1422
"4244",1,"UA",14908,"SNA","California","ORD","Illinois",NA,2554
"4245",1,"UA",11292,"DEN","Colorado","TPA","Florida",NA,1682
"4246",1,"UA",11292,"DEN","Colorado","PDX","Oregon",NA,4563
"4247",1,"UA",14679,"SAN","California","ORD","Illinois",NA,2948
"4248",1,"UA",15304,"TPA","Florida","IAH","Texas",NA,1962
"4249",1,"UA",12264,"IAD","Virginia","STT","U.S. Virgin Islands",NA,137
"4250",1,"UA",12892,"LAX","California","ORD","Illinois",NA,7333
"4251",1,"UA",12264,"IAD","Virginia","LAS","Nevada",NA,1623
"4252",1,"UA",13495,"MSY","Louisiana","IAH","Texas",NA,4257
"4253",1,"UA",11618,"EWR","New Jersey","DEN","Colorado",NA,2209
"4254",1,"UA",13303,"MIA","Florida","ORD","Illinois",NA,3343
"4255",1,"UA",13930,"ORD","Illinois","BWI","Maryland",NA,3552
"4256",1,"UA",12266,"IAH","Texas","AUS","Texas",NA,3704
"4257",1,"UA",12953,"LGA","New York","IAH","Texas",NA,3418
"4258",1,"UA",11618,"EWR","New Jersey","TPA","Florida",NA,2838
"4259",1,"UA",13930,"ORD","Illinois","PHX","Arizona",NA,5124
"4260",1,"UA",15024,"STT","U.S. Virgin Islands","EWR","New Jersey",NA,232
"4261",1,"UA",11618,"EWR","New Jersey","AUS","Texas",NA,939
"4262",1,"UA",14107,"PHX","Arizona","IAH","Texas",NA,4197
"4263",1,"UA",11618,"EWR","New Jersey","SNA","California",NA,908
"4264",1,"UA",12266,"IAH","Texas","EGE","Colorado",NA,124
"4265",1,"UA",14100,"PHL","Pennsylvania","ORD","Illinois",NA,7078
"4266",1,"UA",10721,"BOS","Massachusetts","IAH","Texas",NA,1800
"4267",1,"UA",12266,"IAH","Texas","BWI","Maryland",NA,1728
"4268",1,"UA",10397,"ATL","Georgia","EWR","New Jersey",NA,8028
"4269",1,"UA",12266,"IAH","Texas","HDN","Colorado",NA,112
"4270",1,"UA",10721,"BOS","Massachusetts","PHX","Arizona",NA,1069
"4271",1,"UA",14747,"SEA","Washington","ORD","Illinois",NA,4608
"4272",1,"UA",11292,"DEN","Colorado","BWI","Maryland",NA,2655
"4273",1,"UA",13930,"ORD","Illinois","MSP","Minnesota",NA,9688
"4274",1,"UA",14100,"PHL","Pennsylvania","IAH","Texas",NA,1732
"4275",1,"UA",12266,"IAH","Texas","DCA","Virginia",NA,2941
"4276",1,"UA",11042,"CLE","Ohio","LAX","California",NA,1050
"4277",1,"UA",11292,"DEN","Colorado","AUS","Texas",NA,2719
"4278",1,"UA",11298,"DFW","Texas","IAH","Texas",NA,5526
"4279",1,"UA",11618,"EWR","New Jersey","DFW","Texas",NA,3729
"4280",1,"UA",11292,"DEN","Colorado","GEG","Washington",NA,1440
"4281",1,"UA",12266,"IAH","Texas","PHL","Pennsylvania",NA,1732
"4282",1,"UA",12266,"IAH","Texas","LGA","New York",NA,3399
"4283",1,"UA",12266,"IAH","Texas","SJC","California",NA,995
"4284",1,"UA",11292,"DEN","Colorado","PHL","Pennsylvania",NA,2975
"4285",1,"UA",13871,"OMA","Nebraska","DEN","Colorado",NA,3231
"4286",1,"UA",14747,"SEA","Washington","EWR","New Jersey",NA,2026
"4287",1,"UA",11292,"DEN","Colorado","ORD","Illinois",NA,6051
"4288",1,"UA",13930,"ORD","Illinois","PDX","Oregon",NA,2394
"4289",1,"UA",13303,"MIA","Florida","EWR","New Jersey",NA,2873
"4290",1,"OO",12266,"IAH","Texas","ORD","Illinois",NA,5651
"4291",1,"OO",11292,"DEN","Colorado","COD","Wyoming",NA,481
"4292",1,"OO",11292,"DEN","Colorado","SAN","California",NA,5358
"4293",1,"UA",13930,"ORD","Illinois","DFW","Texas",NA,8093
"4294",1,"UA",12441,"JAC","Wyoming","DEN","Colorado",NA,1443
"4295",1,"UA",12278,"ICT","Kansas","DEN","Colorado",NA,1578
"4296",1,"UA",11618,"EWR","New Jersey","CLE","Ohio",NA,2103
"4297",1,"UA",14771,"SFO","California","HNL","Hawaii",NA,2359
"4298",1,"UA",11292,"DEN","Colorado","MSP","Minnesota",NA,5011
"4299",1,"UA",11292,"DEN","Colorado","JAC","Wyoming",NA,1340
"4300",1,"UA",11292,"DEN","Colorado","ICT","Kansas",NA,1583
"4301",1,"UA",14570,"RNO","Nevada","DEN","Colorado",NA,1353
"4302",1,"UA",14771,"SFO","California","DFW","Texas",NA,3487
"4303",1,"UA",14576,"ROC","New York","ORD","Illinois",NA,2484
"4304",1,"UA",12478,"JFK","New York","LAX","California",NA,8078
"4305",1,"UA",14771,"SFO","California","JFK","New York",NA,6971
"4306",1,"UA",10423,"AUS","Texas","ORD","Illinois",NA,2514
"4307",1,"UA",14869,"SLC","Utah","DEN","Colorado",NA,9269
"4308",1,"UA",11292,"DEN","Colorado","SJC","California",NA,3684
"4309",1,"UA",11292,"DEN","Colorado","SAN","California",NA,5358
"4310",1,"UA",12264,"IAD","Virginia","BOS","Massachusetts",NA,3846
"4311",1,"UA",12478,"JFK","New York","SFO","California",NA,6591
"4312",1,"UA",14122,"PIT","Pennsylvania","DEN","Colorado",NA,859
"4313",1,"UA",13930,"ORD","Illinois","RIC","Virginia",NA,1884
"4314",1,"UA",12892,"LAX","California","JFK","New York",NA,8058
"4315",1,"UA",12892,"LAX","California","LIH","Hawaii",NA,1067
"4316",1,"UA",11042,"CLE","Ohio","TPA","Florida",NA,874
"4317",1,"UA",15304,"TPA","Florida","ORD","Illinois",NA,2288
"4318",1,"UA",12264,"IAD","Virginia","ORD","Illinois",NA,2948
"4319",1,"UA",11042,"CLE","Ohio","SFO","California",NA,466
"4320",1,"UA",12889,"LAS","Nevada","DEN","Colorado",NA,8165
"4321",1,"UA",12982,"LIH","Hawaii","LAX","California",NA,1069
"4322",1,"UA",10713,"BOI","Idaho","DEN","Colorado",NA,2064
"4323",1,"UA",11292,"DEN","Colorado","CLE","Ohio",NA,969
"4324",1,"UA",14831,"SJC","California","DEN","Colorado",NA,3670
"4325",1,"UA",13204,"MCO","Florida","DEN","Colorado",NA,2997
"4326",1,"UA",13930,"ORD","Illinois","BDL","Connecticut",NA,3335
"4327",1,"UA",10620,"BIL","Montana","DEN","Colorado",NA,1628
"4328",1,"UA",11042,"CLE","Ohio","FLL","Florida",NA,618
"4329",1,"UA",13495,"MSY","Louisiana","ORD","Illinois",NA,1458
"4330",1,"UA",11292,"DEN","Colorado","SMF","California",NA,3331
"4331",1,"UA",11278,"DCA","Virginia","DEN","Colorado",NA,1429
"4332",1,"UA",14057,"PDX","Oregon","EWR","New Jersey",NA,692
"4333",1,"UA",10299,"ANC","Alaska","DEN","Colorado",NA,451
"4334",1,"UA",11423,"DSM","Iowa","DEN","Colorado",NA,1704
"4335",1,"UA",11292,"DEN","Colorado","ANC","Alaska",NA,451
"4336",1,"UA",12889,"LAS","Nevada","CLE","Ohio",NA,1667
"4337",1,"UA",11292,"DEN","Colorado","BIL","Montana",NA,1631
"4338",1,"UA",14679,"SAN","California","IAD","Virginia",NA,1331
"4339",1,"UA",14635,"RSW","Florida","CLE","Ohio",NA,594
"4340",1,"UA",13495,"MSY","Louisiana","DEN","Colorado",NA,1176
"4341",1,"UA",11618,"EWR","New Jersey","PDX","Oregon",NA,687
"4342",1,"UA",14843,"SJU","Puerto Rico","IAH","Texas",NA,730
"4343",1,"UA",14771,"SFO","California","CLE","Ohio",NA,466
"4344",1,"UA",10732,"BQN","Puerto Rico","EWR","New Jersey",NA,366
"4345",1,"UA",14492,"RDU","North Carolina","ORD","Illinois",NA,3094
"4346",1,"UA",14057,"PDX","Oregon","ORD","Illinois",NA,2184
"4347",1,"UA",11292,"DEN","Colorado","OMA","Nebraska",NA,3169
"4348",1,"UA",14747,"SEA","Washington","DEN","Colorado",NA,6623
"4349",1,"UA",13930,"ORD","Illinois","SMF","California",NA,1077
"4350",1,"UA",12173,"HNL","Hawaii","EWR","New Jersey",NA,362
"4351",1,"UA",11618,"EWR","New Jersey","HNL","Hawaii",NA,362
"4352",1,"UA",12889,"LAS","Nevada","LAX","California",NA,11729
"4353",1,"UA",11433,"DTW","Michigan","IAH","Texas",NA,2740
"4354",1,"UA",13487,"MSP","Minnesota","DEN","Colorado",NA,5374
"4355",1,"UA",12173,"HNL","Hawaii","ORD","Illinois",NA,641
"4356",1,"UA",10529,"BDL","Connecticut","ORD","Illinois",NA,3131
"4357",1,"UA",13930,"ORD","Illinois","HNL","Hawaii",NA,641
"4358",1,"UA",11292,"DEN","Colorado","DSM","Iowa",NA,1404
"4359",1,"UA",12266,"IAH","Texas","SLC","Utah",NA,2696
"4360",1,"UA",12889,"LAS","Nevada","IAD","Virginia",NA,1625
"4361",1,"UA",14107,"PHX","Arizona","SFO","California",NA,4884
"4362",1,"UA",13930,"ORD","Illinois","SEA","Washington",NA,4802
"4363",1,"UA",12266,"IAH","Texas","OKC","Oklahoma",NA,2625
"4364",1,"UA",12173,"HNL","Hawaii","IAH","Texas",NA,702
"4365",1,"UA",12266,"IAH","Texas","HNL","Hawaii",NA,702
"4366",1,"UA",13495,"MSY","Louisiana","LAX","California",NA,928
"4367",1,"UA",12266,"IAH","Texas","DTW","Michigan",NA,2742
"4368",1,"UA",11292,"DEN","Colorado","BOI","Idaho",NA,2069
"4369",1,"UA",13930,"ORD","Illinois","MDT","Pennsylvania",NA,1552
"4370",1,"UA",11042,"CLE","Ohio","LAS","Nevada",NA,1656
"4371",1,"UA",12266,"IAH","Texas","IND","Indiana",NA,1763
"4372",1,"UA",13230,"MDT","Pennsylvania","ORD","Illinois",NA,1598
"4373",1,"UA",12892,"LAX","California","CLE","Ohio",NA,1053
"4374",1,"UA",11292,"DEN","Colorado","RNO","Nevada",NA,1350
"4375",1,"UA",12892,"LAX","California","SEA","Washington",NA,6876
"4376",1,"UA",11292,"DEN","Colorado","MIA","Florida",NA,810
"4377",1,"UA",14771,"SFO","California","IND","Indiana",NA,173
"4378",1,"UA",12266,"IAH","Texas","PIT","Pennsylvania",NA,1713
"4379",1,"UA",14908,"SNA","California","SFO","California",NA,3994
"4380",1,"UA",14100,"PHL","Pennsylvania","DEN","Colorado",NA,2961
"4381",1,"UA",11292,"DEN","Colorado","HNL","Hawaii",NA,367
"4382",1,"UA",11292,"DEN","Colorado","FLL","Florida",NA,908
"4383",1,"UA",11423,"DSM","Iowa","ORD","Illinois",NA,4525
"4384",1,"UA",10423,"AUS","Texas","EWR","New Jersey",NA,949
"4385",1,"UA",14747,"SEA","Washington","LAX","California",NA,6865
"4386",1,"UA",14771,"SFO","California","LIH","Hawaii",NA,483
"4387",1,"UA",12982,"LIH","Hawaii","SFO","California",NA,483
"4388",1,"UA",10721,"BOS","Massachusetts","IAD","Virginia",NA,4184
"4389",1,"UA",13930,"ORD","Illinois","DTW","Michigan",NA,7602
"4390",1,"UA",13871,"OMA","Nebraska","ORD","Illinois",NA,4045
"4391",1,"UA",14100,"PHL","Pennsylvania","SFO","California",NA,2237
"4392",1,"UA",13930,"ORD","Illinois","ROC","New York",NA,2550
"4393",1,"UA",13930,"ORD","Illinois","JAC","Wyoming",NA,463
"4394",1,"UA",14524,"RIC","Virginia","ORD","Illinois",NA,1884
"4395",1,"UA",12173,"HNL","Hawaii","DEN","Colorado",NA,366
"4396",1,"UA",13303,"MIA","Florida","DEN","Colorado",NA,809
"4397",1,"UA",13830,"OGG","Hawaii","LAX","California",NA,2058
"4398",1,"UA",13495,"MSY","Louisiana","EWR","New Jersey",NA,1129
"4399",1,"UA",12339,"IND","Indiana","IAH","Texas",NA,1275
"4400",1,"UA",13930,"ORD","Illinois","MSY","Louisiana",NA,1502
"4401",1,"UA",11057,"CLT","North Carolina","ORD","Illinois",NA,5639
"4402",1,"UA",13930,"ORD","Illinois","SNA","California",NA,2580
"4403",1,"UA",10849,"BZN","Montana","DEN","Colorado",NA,1293
"4404",1,"UA",13930,"ORD","Illinois","MIA","Florida",NA,3343
"4405",1,"UA",10257,"ALB","New York","ORD","Illinois",NA,1630
"4406",1,"UA",13930,"ORD","Illinois","CLT","North Carolina",NA,6013
"4407",1,"UA",13930,"ORD","Illinois","MCI","Missouri",NA,3900
"4408",1,"UA",11697,"FLL","Florida","DEN","Colorado",NA,903
"4409",1,"UA",14683,"SAT","Texas","DEN","Colorado",NA,2510
"4410",1,"UA",11292,"DEN","Colorado","BZN","Montana",NA,1286
"4411",1,"UA",13930,"ORD","Illinois","ALB","New York",NA,1632
"4412",1,"UA",12339,"IND","Indiana","SFO","California",NA,173
"4413",1,"UA",12892,"LAX","California","MSY","Louisiana",NA,930
"4414",1,"UA",11278,"DCA","Virginia","ORD","Illinois",NA,7427
"4415",1,"UA",13930,"ORD","Illinois","DCA","Virginia",NA,7430
"4416",1,"UA",14122,"PIT","Pennsylvania","IAH","Texas",NA,1719
"4417",1,"UA",13204,"MCO","Florida","LAX","California",NA,1725
"4418",1,"UA",12441,"JAC","Wyoming","ORD","Illinois",NA,360
"4419",1,"UA",14107,"PHX","Arizona","SEA","Washington",NA,5072
"4420",1,"UA",14747,"SEA","Washington","PHX","Arizona",NA,5062
"4421",1,"UA",10397,"ATL","Georgia","IAH","Texas",NA,5268
"4422",1,"UA",11618,"EWR","New Jersey","MSY","Louisiana",NA,1139
"4423",1,"UA",10423,"AUS","Texas","DEN","Colorado",NA,2673
"4424",1,"UA",12892,"LAX","California","OGG","Hawaii",NA,2054
"4425",1,"UA",12266,"IAH","Texas","ATL","Georgia",NA,4989
"4426",1,"UA",13930,"ORD","Illinois","AUS","Texas",NA,2515
"4427",1,"UA",13198,"MCI","Missouri","ORD","Illinois",NA,3837
"4428",1,"UA",10397,"ATL","Georgia","ORD","Illinois",NA,7677
"4429",1,"UA",13851,"OKC","Oklahoma","IAH","Texas",NA,2635
"4430",1,"UA",11618,"EWR","New Jersey","BQN","Puerto Rico",NA,366
"4431",1,"UA",14635,"RSW","Florida","ORD","Illinois",NA,763
"4432",1,"UA",13930,"ORD","Illinois","CMH","Ohio",NA,4664
"4433",1,"UA",13930,"ORD","Illinois","OGG","Hawaii",NA,221
"4434",1,"UA",12266,"IAH","Texas","PBI","Florida",NA,1389
"4435",1,"UA",11618,"EWR","New Jersey","HDN","Colorado",NA,15
"4436",1,"UA",12094,"HDN","Colorado","EWR","New Jersey",NA,15
"4437",1,"UA",14027,"PBI","Florida","IAH","Texas",NA,1389
"4438",1,"UA",11618,"EWR","New Jersey","MTJ","Colorado",NA,21
"4439",1,"UA",11697,"FLL","Florida","CLE","Ohio",NA,618
"4440",1,"UA",13502,"MTJ","Colorado","IAH","Texas",NA,261
"4441",1,"UA",13930,"ORD","Illinois","PSP","California",NA,451
"4442",1,"UA",13930,"ORD","Illinois","GRR","Michigan",NA,3699
"4443",1,"UA",12982,"LIH","Hawaii","DEN","Colorado",NA,45
"4444",1,"UA",11292,"DEN","Colorado","KOA","Hawaii",NA,45
"4445",1,"UA",13502,"MTJ","Colorado","EWR","New Jersey",NA,21
"4446",1,"UA",12758,"KOA","Hawaii","DEN","Colorado",NA,45
"4447",1,"UA",12892,"LAX","California","PHX","Arizona",NA,9897
"4448",1,"UA",11292,"DEN","Colorado","LIH","Hawaii",NA,45
"4449",1,"UA",14893,"SMF","California","ORD","Illinois",NA,1077
"4450",1,"UA",13930,"ORD","Illinois","RDU","North Carolina",NA,3140
"4451",1,"UA",14107,"PHX","Arizona","BOS","Massachusetts",NA,1067
"4452",1,"UA",14771,"SFO","California","ATL","Georgia",NA,3098
"4453",1,"UA",13502,"MTJ","Colorado","ORD","Illinois",NA,30
"4454",1,"UA",11986,"GRR","Michigan","ORD","Illinois",NA,3696
"4455",1,"UA",14262,"PSP","California","ORD","Illinois",NA,452
"4456",1,"UA",10781,"BTR","Louisiana","IAH","Texas",NA,2009
"4457",1,"UA",11278,"DCA","Virginia","BTR","Louisiana",NA,129
"4458",1,"UA",13930,"ORD","Illinois","MTJ","Colorado",NA,30
"4459",1,"UA",13871,"OMA","Nebraska","IAH","Texas",NA,2099
"4460",1,"UA",12266,"IAH","Texas","BTR","Louisiana",NA,2009
"4461",1,"UA",10781,"BTR","Louisiana","DCA","Virginia",NA,129
"4462",1,"UA",11298,"DFW","Texas","LAX","California",NA,6571
"4463",1,"UA",12892,"LAX","California","DFW","Texas",NA,6571
"4464",1,"OO",13964,"OTH","Oregon","SFO","California",NA,353
"4465",1,"OO",13487,"MSP","Minnesota","IAH","Texas",NA,2451
"4466",1,"OO",11637,"FAR","North Dakota","SLC","Utah",NA,95
"4467",1,"OO",14869,"SLC","Utah","FAR","North Dakota",NA,95
"4468",1,"OO",12339,"IND","Indiana","DTW","Michigan",NA,2558
"4469",1,"UA",14683,"SAT","Texas","ORD","Illinois",NA,1815
"4470",1,"UA",10821,"BWI","Maryland","SFO","California",NA,366
"4471",1,"UA",11618,"EWR","New Jersey","MSP","Minnesota",NA,3103
"4472",1,"UA",14771,"SFO","California","PIT","Pennsylvania",NA,369
"4473",1,"UA",14057,"PDX","Oregon","IAD","Virginia",NA,367
"4474",1,"UA",10821,"BWI","Maryland","LAX","California",NA,898
"4475",1,"UA",11986,"GRR","Michigan","DEN","Colorado",NA,346
"4476",1,"UA",12266,"IAH","Texas","RNO","Nevada",NA,428
"4477",1,"UA",13487,"MSP","Minnesota","SFO","California",NA,1909
"4478",1,"UA",11298,"DFW","Texas","SFO","California",NA,3486
"4479",1,"UA",11292,"DEN","Colorado","EGE","Colorado",NA,1673
"4480",1,"UA",14771,"SFO","California","STL","Missouri",NA,574
"4481",1,"UA",11503,"EGE","Colorado","DEN","Colorado",NA,1674
"4482",1,"UA",11292,"DEN","Colorado","GRR","Michigan",NA,343
"4483",1,"UA",12892,"LAX","California","BOS","Massachusetts",NA,2441
"4484",1,"UA",14570,"RNO","Nevada","IAH","Texas",NA,428
"4485",1,"UA",15016,"STL","Missouri","SFO","California",NA,574
"4486",1,"UA",14122,"PIT","Pennsylvania","SFO","California",NA,369
"4487",1,"UA",10849,"BZN","Montana","ORD","Illinois",NA,337
"4488",1,"UA",14771,"SFO","California","MSP","Minnesota",NA,1984
"4489",1,"UA",14893,"SMF","California","IAD","Virginia",NA,366
"4490",1,"UA",13930,"ORD","Illinois","BZN","Montana",NA,336
"4491",1,"UA",11618,"EWR","New Jersey","SAT","Texas",NA,949
"4492",1,"UA",11618,"EWR","New Jersey","OMA","Nebraska",NA,1079
"4493",1,"UA",12264,"IAD","Virginia","EWR","New Jersey",NA,1790
"4494",1,"UA",10299,"ANC","Alaska","SFO","California",NA,181
"4495",1,"UA",14683,"SAT","Texas","LAX","California",NA,1783
"4496",1,"UA",14771,"SFO","California","BWI","Maryland",NA,366
"4497",1,"UA",14683,"SAT","Texas","EWR","New Jersey",NA,954
"4498",1,"UA",13930,"ORD","Illinois","BUF","New York",NA,3437
"4499",1,"UA",12892,"LAX","California","SAT","Texas",NA,1781
"4500",1,"UA",14771,"SFO","California","ANC","Alaska",NA,182
"4501",1,"UA",12264,"IAD","Virginia","PDX","Oregon",NA,367
"4502",1,"UA",11292,"DEN","Colorado","ATL","Georgia",NA,5903
"4503",1,"UA",12264,"IAD","Virginia","SMF","California",NA,365
"4504",1,"UA",10721,"BOS","Massachusetts","LAX","California",NA,2234
"4505",1,"UA",10299,"ANC","Alaska","ORD","Illinois",NA,561
"4506",1,"UA",12892,"LAX","California","BWI","Maryland",NA,897
"4507",1,"UA",13930,"ORD","Illinois","ANC","Alaska",NA,561
"4508",1,"UA",10792,"BUF","New York","ORD","Illinois",NA,3437
"4509",1,"UA",11433,"DTW","Michigan","ORD","Illinois",NA,7553
"4510",1,"UA",13851,"OKC","Oklahoma","DEN","Colorado",NA,2848
"4511",1,"US",10721,"BOS","Massachusetts","PHX","Arizona",NA,1069
"4512",1,"US",11057,"CLT","North Carolina","BOS","Massachusetts",NA,3551
"4513",1,"US",13204,"MCO","Florida","CLT","North Carolina",NA,3276
"4514",1,"US",14107,"PHX","Arizona","SNA","California",NA,5497
"4515",1,"US",14107,"PHX","Arizona","JFK","New York",NA,2256
"4516",1,"US",14679,"SAN","California","PHX","Arizona",NA,7581
"4517",1,"US",14107,"PHX","Arizona","PIT","Pennsylvania",NA,1086
"4518",1,"US",14107,"PHX","Arizona","FLL","Florida",NA,620
"4519",1,"US",14893,"SMF","California","PHX","Arizona",NA,4115
"4520",1,"US",12266,"IAH","Texas","PHX","Arizona",NA,4176
"4521",1,"US",14107,"PHX","Arizona","LAS","Nevada",NA,10337
"4522",1,"US",11057,"CLT","North Carolina","LAS","Nevada",NA,1734
"4523",1,"US",11057,"CLT","North Carolina","JFK","New York",NA,1866
"4524",1,"US",12478,"JFK","New York","PHX","Arizona",NA,2254
"4525",1,"US",14492,"RDU","North Carolina","CLT","North Carolina",NA,2339
"4526",1,"US",13204,"MCO","Florida","PHX","Arizona",NA,1038
"4527",1,"US",14107,"PHX","Arizona","LAX","California",NA,9992
"4528",1,"US",12339,"IND","Indiana","PHX","Arizona",NA,1457
"4529",1,"US",14107,"PHX","Arizona","DEN","Colorado",NA,8402
"4530",1,"US",10397,"ATL","Georgia","PHX","Arizona",NA,4603
"4531",1,"US",14107,"PHX","Arizona","ONT","California",NA,5627
"4532",1,"US",13830,"OGG","Hawaii","PHX","Arizona",NA,586
"4533",1,"US",13796,"OAK","California","PHX","Arizona",NA,4213
"4534",1,"US",14107,"PHX","Arizona","BOS","Massachusetts",NA,1067
"4535",1,"US",12892,"LAX","California","PHX","Arizona",NA,9897
"4536",1,"US",14107,"PHX","Arizona","DFW","Texas",NA,5387
"4537",1,"US",14107,"PHX","Arizona","BWI","Maryland",NA,2103
"4538",1,"US",14869,"SLC","Utah","PHX","Arizona",NA,7168
"4539",1,"US",14107,"PHX","Arizona","STL","Missouri",NA,2755
"4540",1,"US",14107,"PHX","Arizona","ANC","Alaska",NA,366
"4541",1,"US",14107,"PHX","Arizona","SAN","California",NA,7609
"4542",1,"US",11057,"CLT","North Carolina","IAH","Texas",NA,3711
"4543",1,"US",13198,"MCI","Missouri","CLT","North Carolina",NA,1182
"4544",1,"US",13487,"MSP","Minnesota","PHX","Arizona",NA,3515
"4545",1,"US",12173,"HNL","Hawaii","PHX","Arizona",NA,914
"4546",1,"US",14107,"PHX","Arizona","KOA","Hawaii",NA,330
"4547",1,"US",12758,"KOA","Hawaii","PHX","Arizona",NA,330
"4548",1,"US",11278,"DCA","Virginia","RSW","Florida",NA,706
"4549",1,"US",14635,"RSW","Florida","DCA","Virginia",NA,708
"4550",1,"US",14100,"PHL","Pennsylvania","SFO","California",NA,2237
"4551",1,"US",11298,"DFW","Texas","PHX","Arizona",NA,5388
"4552",1,"US",14107,"PHX","Arizona","PDX","Oregon",NA,3948
"4553",1,"US",14107,"PHX","Arizona","LIH","Hawaii",NA,280
"4554",1,"US",12982,"LIH","Hawaii","PHX","Arizona",NA,280
"4555",1,"US",11618,"EWR","New Jersey","PHX","Arizona",NA,2601
"4556",1,"US",14107,"PHX","Arizona","GEG","Washington",NA,777
"4557",1,"US",14100,"PHL","Pennsylvania","LAS","Nevada",NA,2836
"4558",1,"US",12889,"LAS","Nevada","PHL","Pennsylvania",NA,2829
"4559",1,"US",14843,"SJU","Puerto Rico","PHL","Pennsylvania",NA,1475
"4560",1,"US",14107,"PHX","Arizona","DCA","Virginia",NA,1080
"4561",1,"US",14492,"RDU","North Carolina","LAX","California",NA,8
"4562",1,"US",12892,"LAX","California","RDU","North Carolina",NA,8
"4563",1,"US",14107,"PHX","Arizona","EWR","New Jersey",NA,2579
"4564",1,"US",14831,"SJC","California","PHX","Arizona",NA,4027
"4565",1,"US",10397,"ATL","Georgia","PHL","Pennsylvania",NA,6915
"4566",1,"US",14100,"PHL","Pennsylvania","PHX","Arizona",NA,2885
"4567",1,"US",14107,"PHX","Arizona","SFO","California",NA,4884
"4568",1,"US",11278,"DCA","Virginia","PBI","Florida",NA,909
"4569",1,"US",14027,"PBI","Florida","DCA","Virginia",NA,909
"4570",1,"US",14107,"PHX","Arizona","HNL","Hawaii",NA,914
"4571",1,"US",11057,"CLT","North Carolina","MCO","Florida",NA,3277
"4572",1,"US",13930,"ORD","Illinois","CLT","North Carolina",NA,6013
"4573",1,"US",11057,"CLT","North Carolina","PHX","Arizona",NA,2186
"4574",1,"US",12953,"LGA","New York","CLT","North Carolina",NA,4958
"4575",1,"US",12892,"LAX","California","CLT","North Carolina",NA,1460
"4576",1,"US",14107,"PHX","Arizona","CLT","North Carolina",NA,2183
"4577",1,"US",14747,"SEA","Washington","PHL","Pennsylvania",NA,707
"4578",1,"US",14100,"PHL","Pennsylvania","MIA","Florida",NA,2206
"4579",1,"US",12889,"LAS","Nevada","CLT","North Carolina",NA,1730
"4580",1,"US",14100,"PHL","Pennsylvania","PBI","Florida",NA,1903
"4581",1,"US",11057,"CLT","North Carolina","LAX","California",NA,1458
"4582",1,"US",13303,"MIA","Florida","PHL","Pennsylvania",NA,2203
"4583",1,"US",15304,"TPA","Florida","DCA","Virginia",NA,1554
"4584",1,"US",11057,"CLT","North Carolina","MSP","Minnesota",NA,1816
"4585",1,"US",12451,"JAX","Florida","CLT","North Carolina",NA,2520
"4586",1,"US",11057,"CLT","North Carolina","PHL","Pennsylvania",NA,3525
"4587",1,"US",14100,"PHL","Pennsylvania","CLT","North Carolina",NA,3545
"4588",1,"US",14771,"SFO","California","PHL","Pennsylvania",NA,2554
"4589",1,"US",12892,"LAX","California","PIT","Pennsylvania",NA,373
"4590",1,"US",14122,"PIT","Pennsylvania","LAX","California",NA,373
"4591",1,"US",14100,"PHL","Pennsylvania","SEA","Washington",NA,708
"4592",1,"US",13303,"MIA","Florida","CLT","North Carolina",NA,2970
"4593",1,"US",11057,"CLT","North Carolina","MIA","Florida",NA,2970
"4594",1,"US",12889,"LAS","Nevada","PHX","Arizona",NA,10626
"4595",1,"US",14679,"SAN","California","PHL","Pennsylvania",NA,817
"4596",1,"US",14100,"PHL","Pennsylvania","SAN","California",NA,817
"4597",1,"US",13930,"ORD","Illinois","PHL","Pennsylvania",NA,6733
"4598",1,"US",14100,"PHL","Pennsylvania","ORD","Illinois",NA,7078
"4599",1,"US",11298,"DFW","Texas","CLT","North Carolina",NA,3797
"4600",1,"US",11057,"CLT","North Carolina","ATL","Georgia",NA,6722
"4601",1,"US",14771,"SFO","California","CLT","North Carolina",NA,1429
"4602",1,"US",11057,"CLT","North Carolina","SFO","California",NA,1427
"4603",1,"US",15304,"TPA","Florida","CLT","North Carolina",NA,2825
"4604",1,"US",11298,"DFW","Texas","PHL","Pennsylvania",NA,3483
"4605",1,"US",11292,"DEN","Colorado","PHL","Pennsylvania",NA,2975
"4606",1,"US",14100,"PHL","Pennsylvania","DFW","Texas",NA,3485
"4607",1,"US",12892,"LAX","California","PHL","Pennsylvania",NA,2246
"4608",1,"US",14100,"PHL","Pennsylvania","LAX","California",NA,2240
"4609",1,"US",11057,"CLT","North Carolina","SJU","Puerto Rico",NA,796
"4610",1,"US",12478,"JFK","New York","CLT","North Carolina",NA,1833
"4611",1,"US",11057,"CLT","North Carolina","DCA","Virginia",NA,2988
"4612",1,"US",11057,"CLT","North Carolina","STL","Missouri",NA,1094
