"X","benefit_rating","comp_name","culture_rating","job_link","job_location","job_posted","job_title","jsecurity_rating","mgmt_rating","overall_link","overall_rating","wl_bal_rating"
709,3.9,"AbbVie",3.7,"http://www.indeed.com/rc/clk?jk=49948b222f7ed232","Lake County, IL","1 day ago","Senior Scientist II, NBE Drug Product Development",3,3.4,"http://www.indeed.com/cmp/Abbvie?from=SERP&campaignid=serp-linkcompanyname&jk=49948b222f7ed232&jcid=8e5fe3bb72b1ffcf",4,3.8
711,4.4,"Sandia National Laboratories",4.3,"http://www.indeed.com/rc/clk?jk=e4c277826620d9fe","Albuquerque, NM","1 day ago","Computing Infrastructure Engineer (Entry or Senior)",3,3.8,"http://www.indeed.com/cmp/Sandia-National-Laboratories?from=SERP&campaignid=serp-linkcompanyname&jk=e4c277826620d9fe&jcid=6153cf878ee73d92",4.5,4.6
712,4.4,"Sandia National Laboratories",4.3,"http://www.indeed.com/rc/clk?jk=903c661aa483d701","Albuquerque, NM","1 day ago","R&D Controls Engineer (Entry or Senior)",3,3.8,"http://www.indeed.com/cmp/Sandia-National-Laboratories?from=SERP&campaignid=serp-linkcompanyname&jk=903c661aa483d701&jcid=6153cf878ee73d92",4.5,4.6
714,4.2,"Oak Ridge National Laboratory",4,"http://www.indeed.com/rc/clk?jk=7d6e6bb0f15239ff","Oak Ridge, TN 37830","1 day ago","Postdoctoral Research Associate Helium Ion Microscopy / NB50547032",3,3.8,"http://www.indeed.com/cmp/Oak-Ridge-National-Laboratory?from=SERP&campaignid=serp-linkcompanyname&jk=7d6e6bb0f15239ff&jcid=64e028df9b3fd2c4",4.4,4.2
715,3.6,"Beckman Coulter, Inc.",3.4,"http://www.indeed.com/rc/clk?jk=7279a4cbc4982264","Chatsworth, CA","1 day ago","Manufacturing Electronic Engineer",3,2.9,"http://www.indeed.com/cmp/Beckman-Coulter,-Inc.?from=SERP&campaignid=serp-linkcompanyname&jk=7279a4cbc4982264&jcid=432c7642003cc768",3.6,3.2
716,4.1,"Altair Engineering",4.3,"http://www.indeed.com/rc/clk?jk=b6ef2bf8c653e58f","Auburn Hills, MI","1 day ago","Electrical System Requirements Engineer",3,4.1,"http://www.indeed.com/cmp/Altair-Engineering?from=SERP&campaignid=serp-linkcompanyname&jk=b6ef2bf8c653e58f&jcid=3453268f43beb582",4.4,4.3
718,4.4,"Sandia National Laboratories",4.3,"http://www.indeed.com/rc/clk?jk=4f7454d59ba89dac","Albuquerque, NM","1 day ago","R&D Electrical Engineer (Entry or Senior)",3,3.8,"http://www.indeed.com/cmp/Sandia-National-Laboratories?from=SERP&campaignid=serp-linkcompanyname&jk=4f7454d59ba89dac&jcid=6153cf878ee73d92",4.5,4.6
720,4.4,"Sandia National Laboratories",4.3,"http://www.indeed.com/rc/clk?jk=db8928499822f92c","Albuquerque, NM","1 day ago","General Technologist (Senior or Principal)",3,3.8,"",4.5,4.6
721,4.1,"Altair Engineering",4.3,"http://www.indeed.com/rc/clk?jk=b6ef2bf8c653e58f","Auburn Hills, MI","1 day ago","Electrical System Requirements Engineer",3,4.1,"",4.4,4.3
722,3.6,"Beckman Coulter, Inc.",3.4,"http://www.indeed.com/rc/clk?jk=7279a4cbc4982264","Chatsworth, CA","1 day ago","Manufacturing Electronic Engineer",3,2.9,"",3.6,3.2
728,4.4,"Sandia National Laboratories",4.3,"http://www.indeed.com/rc/clk?jk=8ede5e04f55fe4a1","Albuquerque, NM","1 day ago","R&D Computer Science - Entry or Senior",3,3.8,"",4.5,4.6
729,4.4,"Sandia National Laboratories",4.3,"http://www.indeed.com/rc/clk?jk=8ede5e04f55fe4a1","Albuquerque, NM","1 day ago","R&D Computer Science - Entry or Senior",3,3.8,"http://www.indeed.com/cmp/Sandia-National-Laboratories?from=SERP&campaignid=serp-linkcompanyname&jk=8ede5e04f55fe4a1&jcid=6153cf878ee73d92",4.5,4.6
730,4.4,"Sandia National Laboratories",4.3,"http://www.indeed.com/rc/clk?jk=294bdc4c8254d275","Albuquerque, NM","1 day ago","Z Systems Engineer (Member or Senior)",3,3.8,"http://www.indeed.com/cmp/Sandia-National-Laboratories?from=SERP&campaignid=serp-linkcompanyname&jk=294bdc4c8254d275&jcid=6153cf878ee73d92",4.5,4.6
732,2.9,"Ochsner Health System",2.9,"http://www.indeed.com/rc/clk?jk=9989fc0d3de113f9","New Orleans, LA","1 day ago","Med Tech - MT - PRN - Kenner",3,2.6,"http://www.indeed.com/cmp/Ochsner-Health-System?from=SERP&campaignid=serp-linkcompanyname&jk=9989fc0d3de113f9&jcid=ef34ff29d760a6f2",3,2.9
733,3.9,"Fred Hutchinson Cancer Research Center",4.2,"http://www.indeed.com/rc/clk?jk=166558e8daaf16a7","Seattle, WA 98109 (Westlake area)","1 day ago","Lab Technician II HIV Vaccine Trials Network",3,3.8,"http://www.indeed.com/cmp/Fred-Hutchinson-Cancer-Research-Center?from=SERP&campaignid=serp-linkcompanyname&jk=166558e8daaf16a7&jcid=a513e92edbf529af",4.3,4.3
735,3,"BioReliance",3.1,"http://www.indeed.com/rc/clk?jk=f35784455885dae7","Rockville, MD 20850","1 day ago","Principal Scientist, Mammalian Toxicology",3,2.8,"http://www.indeed.com/cmp/Bioreliance?from=SERP&campaignid=serp-linkcompanyname&jk=f35784455885dae7&jcid=e4fe1dfa3824250b",3.4,3.3
736,4.5,"Department of the Navy",4.3,"http://www.indeed.com/rc/clk?jk=68afe34e3eb21867","Camp Pendleton, CA","1 day ago","GRADUATE MEDICAL EDUCATION ASSISTANT (OFFICE AUTOMATION)",3,4.1,"http://www.indeed.com/cmp/U.S.-Navy?from=SERP&campaignid=serp-linkcompanyname&jk=68afe34e3eb21867&jcid=e8668ce938922115",4.5,3.8
738,4.4,"Sandia National Laboratories",4.3,"http://www.indeed.com/rc/clk?jk=ce2dbf79692a390c","Albuquerque, NM","1 day ago","Student Intern - Electromagnetic R&D Grad Summer",3,3.8,"http://www.indeed.com/cmp/Sandia-National-Laboratories?from=SERP&campaignid=serp-linkcompanyname&jk=ce2dbf79692a390c&jcid=6153cf878ee73d92",4.5,4.6
739,4.4,"Sandia National Laboratories",4.3,"http://www.indeed.com/rc/clk?jk=fee319b8914e7b12","Albuquerque, NM","1 day ago","R&D Cybersecurity (Senior or Principal)",3,3.8,"http://www.indeed.com/cmp/Sandia-National-Laboratories?from=SERP&campaignid=serp-linkcompanyname&jk=fee319b8914e7b12&jcid=6153cf878ee73d92",4.5,4.6
741,3.7,"Bunker Hill Community College",4.4,"http://www.indeed.com/rc/clk?jk=108588fe549b9b36","Boston, MA","1 day ago","Program Director-Medical Lab, Tech. Program-reopened",3,4.1,"http://www.indeed.com/cmp/Bunker-Hill-Community-College?from=SERP&campaignid=serp-linkcompanyname&jk=108588fe549b9b36&jcid=39cdea5e687bed28",4.6,4.2
743,3.7,"KellyMitchell",3.7,"http://www.indeed.com/rc/clk?jk=894a2bdea56caa27","St. Louis, MO","1 day ago","Analytics Developer (Big Data Cloud) - Senior",3,3.8,"http://www.indeed.com/cmp/Kellymitchell?from=SERP&campaignid=serp-linkcompanyname&jk=894a2bdea56caa27&jcid=f04af0e396ef8298",4,3.9
747,3.4,"ASRC Federal",3.1,"http://www.indeed.com/rc/clk?jk=2ef3289a52d4a813","Sterling, VA","1 day ago","Lead Network Engineer",3,3.2,"http://www.indeed.com/cmp/Asrc-Federal?from=SERP&campaignid=serp-linkcompanyname&jk=2ef3289a52d4a813&jcid=adbb342bd2008a4b",3.6,3.8
749,3.6,"State of Utah",3.4,"http://www.indeed.com/rc/clk?jk=31d781f6879ba244","Utah","1 day ago","RESEARCH ANALYST",3,3.3,"http://www.indeed.com/cmp/State-of-Utah?from=SERP&campaignid=serp-linkcompanyname&jk=31d781f6879ba244&jcid=a9dfcf89bb8a97bb",3.9,3.8
750,3.1,"TAD PGS, Inc",3.1,"http://www.indeed.com/rc/clk?jk=99a4f71d10c4cc5b","Laurel, MD","1 day ago","ERP Support Engineer",3,3.2,"http://www.indeed.com/cmp/Tad-Pgs,-Inc?from=SERP&campaignid=serp-linkcompanyname&jk=99a4f71d10c4cc5b&jcid=7a8f6fe1012a459f",3.4,3.4
751,5,"Clinical Laboratories of Hawaii, LLP",5,"http://www.indeed.com/rc/clk?jk=6fe722eca35bfe10","Wailuku, HI","1 day ago","Medical Technologist",3,5,"http://www.indeed.com/cmp/Clinical-Laboratories-of-Hawaii,-LLP?from=SERP&campaignid=serp-linkcompanyname&jk=6fe722eca35bfe10&jcid=cc177ad0390e08a0",5,5
753,4.2,"Oak Ridge National Laboratory",4,"http://www.indeed.com/rc/clk?jk=4b115d4b514ffc05","Oak Ridge, TN 37830","1 day ago","Chief Scientist for Biocomplexity / NB50547003",3,3.8,"http://www.indeed.com/cmp/Oak-Ridge-National-Laboratory?from=SERP&campaignid=serp-linkcompanyname&jk=4b115d4b514ffc05&jcid=64e028df9b3fd2c4",4.4,4.2
754,4.4,"Sandia National Laboratories",4.3,"http://www.indeed.com/rc/clk?jk=d14849d8ffb5dc19","Albuquerque, NM","1 day ago","R&D Controls Engineer (Senior or Principal)",3,3.8,"http://www.indeed.com/cmp/Sandia-National-Laboratories?from=SERP&campaignid=serp-linkcompanyname&jk=d14849d8ffb5dc19&jcid=6153cf878ee73d92",4.5,4.6
755,4.2,"BOEING",3.8,"http://www.indeed.com/rc/clk?jk=d26451cd39db8f73","Chicago, IL","1 day ago","Human Resources Generalist - 4 - Corporate Finance Business Partner",3,3.5,"http://www.indeed.com/cmp/Boeing?from=SERP&campaignid=serp-linkcompanyname&jk=d26451cd39db8f73&jcid=edae4285faf6c2f0",4.1,3.9
756,4.4,"Sandia National Laboratories",4.3,"http://www.indeed.com/rc/clk?jk=48d964bbe1188e26","Albuquerque, NM","1 day ago","R&D Computer Engineer (Senior or Principal)",3,3.8,"http://www.indeed.com/cmp/Sandia-National-Laboratories?from=SERP&campaignid=serp-linkcompanyname&jk=48d964bbe1188e26&jcid=6153cf878ee73d92",4.5,4.6
757,4.4,"Sandia National Laboratories",4.3,"http://www.indeed.com/rc/clk?jk=48ee1599b03eec31","Albuquerque, NM","1 day ago","R&D Electrical Engineer (Senior or Principal)",3,3.8,"http://www.indeed.com/cmp/Sandia-National-Laboratories?from=SERP&campaignid=serp-linkcompanyname&jk=48ee1599b03eec31&jcid=6153cf878ee73d92",4.5,4.6
758,2.8,"Jobspring Partners",3.5,"http://www.indeed.com/rc/clk?jk=5edabd223a360e37","Newport Beach, CA","1 day ago","Senior UX Designer",3,3.2,"http://www.indeed.com/cmp/Jobspring-Partners?from=SERP&campaignid=serp-linkcompanyname&jk=5edabd223a360e37&jcid=4a2d2fbadf14d480",3.3,2.8
759,3.8,"Columbia University Medical Center",3.7,"http://www.indeed.com/rc/clk?jk=c411ca3233b0db82","New York, NY 10032 (Washington Heights area)","1 day ago","Postdoctoral Research Scientist, Department of Otolaryngology Head & Neck Surgery",3,3.5,"http://www.indeed.com/cmp/Columbia-University-Medical-Center?from=SERP&campaignid=serp-linkcompanyname&jk=c411ca3233b0db82&jcid=2c3b0ea71119c39d",4.1,3.9
761,5,"Western Dakota Tech",5,"http://www.indeed.com/rc/clk?jk=9f3b873ff8a9950a","Rapid City, SD 57703","1 day ago","Data Reporting and Analysis Director",3,5,"http://www.indeed.com/cmp/Western-Dakota-Tech?from=SERP&campaignid=serp-linkcompanyname&jk=9f3b873ff8a9950a&jcid=bf01f4c32ad45f42",5,5
762,4.4,"Sandia National Laboratories",4.3,"http://www.indeed.com/rc/clk?jk=7e5adbaa4dc57adc","Albuquerque, NM","1 day ago","Student Intern - Cyber Institute R&D Undergrad Summer",3,3.8,"http://www.indeed.com/cmp/Sandia-National-Laboratories?from=SERP&campaignid=serp-linkcompanyname&jk=7e5adbaa4dc57adc&jcid=6153cf878ee73d92",4.5,4.6
763,3.5,"Adventist Health Ukiah Valley Medical Center",3.5,"http://www.indeed.com/rc/clk?jk=ea6fd0e6b3e35ed4","Ukiah, CA","1 day ago","Clinical Laboratory Scientist",3,4,"http://www.indeed.com/cmp/Ukiah-Valley-Medical-Center?from=SERP&campaignid=serp-linkcompanyname&jk=ea6fd0e6b3e35ed4&jcid=0960d1d21261606e",3.3,4
765,3.3,"Mindlance",3.6,"http://www.indeed.com/cmp/Mindlance/jobs/Scientist-912d3e2b4805b208?r=1","Groton, CT","1 day ago","Scientist- Clinical Assay",3,3.5,"http://www.indeed.com/cmp/Mindlance?from=SERP&campaignid=serp-linkcompanyname&jk=912d3e2b4805b208&jcid=ea615e22047a71d9",3.5,3.5
767,2.8,"Aequor Technologies Inc",3.3,"http://www.indeed.com/rc/clk?jk=8b80627ce9c4bebf","Groton, CT 06340","1 day ago","Scientist- Clinical Assay",3,3,"http://www.indeed.com/cmp/Aequor-Technologies?from=SERP&campaignid=serp-linkcompanyname&jk=8b80627ce9c4bebf&jcid=f3ebd6e5d386654c",3.3,3
769,3.2,"Franklin University",3.8,"http://www.indeed.com/rc/clk?jk=478048c6dc4bf43c","Columbus, OH 43215 (Downtown area)","1 day ago","Franklin University Learning Solutions Work Study Assistant - Data Entry and Analysis",3,3.4,"http://www.indeed.com/cmp/Franklin-University?from=SERP&campaignid=serp-linkcompanyname&jk=478048c6dc4bf43c&jcid=bd58dc0dd96f9619",4,3.8
771,4.4,"Sandia National Laboratories",4.3,"http://www.indeed.com/rc/clk?jk=c5bdf4a7601ec7a6","Livermore, CA 94550","1 day ago","R&D Computer Scientist - Reliable Predictive Modeling and Simulation (Entry or Senior)",3,3.8,"http://www.indeed.com/cmp/Sandia-National-Laboratories?from=SERP&campaignid=serp-linkcompanyname&jk=c5bdf4a7601ec7a6&jcid=6153cf878ee73d92",4.5,4.6
772,4.2,"Oak Ridge National Laboratory",4,"http://www.indeed.com/rc/clk?jk=2ce8551dd397b7e1","Oak Ridge, TN 37830","1 day ago","Postdoctoral Research Associate - Biomass Supply Chain Analysis / NB50547082",3,3.8,"http://www.indeed.com/cmp/Oak-Ridge-National-Laboratory?from=SERP&campaignid=serp-linkcompanyname&jk=2ce8551dd397b7e1&jcid=64e028df9b3fd2c4",4.4,4.2
774,4,"Model Metrics",4,"http://www.indeed.com/rc/clk?jk=d64ed6f37f291c32","San Francisco, CA 94105 (Financial District area)","1 day ago","Senior Software Engineer (Full Stack)",3,4,"http://www.indeed.com/cmp/Model-Metrics?from=SERP&campaignid=serp-linkcompanyname&jk=d64ed6f37f291c32&jcid=73ba94b1fe7bfc88",4,4
775,4.1,"Salesforce",4.3,"http://www.indeed.com/rc/clk?jk=8affe9523414df92","California","1 day ago","Senior Software Engineer (Full Stack / UI)",3,3.7,"http://www.indeed.com/cmp/Salesforce?from=SERP&campaignid=serp-linkcompanyname&jk=8affe9523414df92&jcid=4027cfd917e1ee29",4.3,4.1
776,4.1,"Salesforce",4.3,"http://www.indeed.com/rc/clk?jk=a8e445c8477b6a7d","California","1 day ago","Senior Software Engineer (Full Stack)",3,3.7,"http://www.indeed.com/cmp/Salesforce?from=SERP&campaignid=serp-linkcompanyname&jk=a8e445c8477b6a7d&jcid=4027cfd917e1ee29",4.3,4.1
778,4.2,"Grinnell College",3.8,"http://www.indeed.com/rc/clk?jk=a2dbccd90a69c904","Grinnell, IA","1 day ago","Data Scientist",3,3.4,"http://www.indeed.com/cmp/Grinnell-College?from=SERP&campaignid=serp-linkcompanyname&jk=a2dbccd90a69c904&jcid=de1eab5116631313",4.3,4.2
779,3.7,"CyberCoders",4.1,"http://www.indeed.com/rc/clk?jk=25710d953d2c867b","New York, NY 10017 (Midtown area)","1 day ago","Data Scientist - Machine Learning, Python, R",3,4,"http://www.indeed.com/cmp/Cybercoders?from=SERP&campaignid=serp-linkcompanyname&jk=25710d953d2c867b&jcid=1baa5ded61092dc7",3.3,3.8
781,3.7,"CyberCoders",4.1,"http://www.indeed.com/rc/clk?jk=bbc1568722471c66","Santa Monica, CA 90401","1 day ago","Data Scientist - Top Startup in Santa Monica",3,4,"http://www.indeed.com/cmp/Cybercoders?from=SERP&campaignid=serp-linkcompanyname&jk=bbc1568722471c66&jcid=1baa5ded61092dc7",3.3,3.8
782,3.7,"MedImmune, LLC",3.3,"http://www.indeed.com/rc/clk?jk=7463ac252603892b","Gaithersburg, MD","1 day ago","Associate Scientist I / Associate Scientist II -- Cell Therapy and Cell Culture Process Development",3,3.1,"http://www.indeed.com/cmp/Medimmune,-Inc.?from=SERP&campaignid=serp-linkcompanyname&jk=7463ac252603892b&jcid=fbf7afccd0163a14",3.6,3.4
783,3.7,"CyberCoders",4.1,"http://www.indeed.com/rc/clk?jk=05aa31fc66a83336","San Francisco, CA 94102 (Downtown area)","1 day ago","Data Scientist - Top Big Data Co. in San Francisco",3,4,"http://www.indeed.com/cmp/Cybercoders?from=SERP&campaignid=serp-linkcompanyname&jk=05aa31fc66a83336&jcid=1baa5ded61092dc7",3.3,3.8
784,3.7,"CyberCoders",4.1,"http://www.indeed.com/rc/clk?jk=6a25d1624202d39a","San Francisco, CA 94111 (Financial District area)","1 day ago","Data Scientist with fraud detection for US/China company",3,4,"http://www.indeed.com/cmp/Cybercoders?from=SERP&campaignid=serp-linkcompanyname&jk=6a25d1624202d39a&jcid=1baa5ded61092dc7",3.3,3.8
785,3.7,"CyberCoders",4.1,"http://www.indeed.com/rc/clk?jk=6ecb75a891d76d5d","Brooklyn, NY 11201","1 day ago","Data Scientist - Be A Founding Member of the Team!",3,4,"http://www.indeed.com/cmp/Cybercoders?from=SERP&campaignid=serp-linkcompanyname&jk=6ecb75a891d76d5d&jcid=1baa5ded61092dc7",3.3,3.8
786,4,"Stanford University",4,"http://www.indeed.com/rc/clk?jk=9be10ee00ad055fc","Stanford, CA","1 day ago","Lead Data Scientist",3,3.7,"http://www.indeed.com/cmp/Stanford-University?from=SERP&campaignid=serp-linkcompanyname&jk=9be10ee00ad055fc&jcid=1ba7f338730ce720",4.3,4
787,3.7,"CyberCoders",4.1,"http://www.indeed.com/rc/clk?jk=5f969d33e09f5093","Mountain View, CA 94043","1 day ago","Machine Learning Engineer (Computer Vision)",3,4,"http://www.indeed.com/cmp/Cybercoders?from=SERP&campaignid=serp-linkcompanyname&jk=5f969d33e09f5093&jcid=1baa5ded61092dc7",3.3,3.8
788,3.7,"University of Wisconsin - Madison",4.5,"http://www.indeed.com/rc/clk?jk=4408ec8dfbb66cc3","Madison, WI","1 day ago","LTER Data Center Transition Team Lead Computer Scientist",3,4.5,"http://www.indeed.com/cmp/University-of-Wisconsin---Madison-1?from=SERP&campaignid=serp-linkcompanyname&jk=4408ec8dfbb66cc3&jcid=c463c1d974408788",4.5,4.7
789,4.5,"John F. Kennedy University",4.5,"http://www.indeed.com/rc/clk?jk=511fab71a5d33a51","Pleasant Hill, CA","1 day ago","Institutional Research Analyst",3,4.5,"http://www.indeed.com/cmp/John-F.-Kennedy-University?from=SERP&campaignid=serp-linkcompanyname&jk=511fab71a5d33a51&jcid=b5fd214cf7f009f5",4.5,4.5
790,3.7,"CyberCoders",4.1,"http://www.indeed.com/rc/clk?jk=dbef548bb421bf64","Annapolis, MD","1 day ago","Data Scientist - TS/SCI Security Clearance",3,4,"http://www.indeed.com/cmp/Cybercoders?from=SERP&campaignid=serp-linkcompanyname&jk=dbef548bb421bf64&jcid=1baa5ded61092dc7",3.3,3.8
791,3.7,"CyberCoders",4.1,"http://www.indeed.com/rc/clk?jk=8c3c40c692739431","Annapolis, MD","1 day ago","Data Scientist - Full Scope Poly. Security Clearance",3,4,"http://www.indeed.com/cmp/Cybercoders?from=SERP&campaignid=serp-linkcompanyname&jk=8c3c40c692739431&jcid=1baa5ded61092dc7",3.3,3.8
792,3.7,"University of Wisconsin - Madison",4.5,"http://www.indeed.com/rc/clk?jk=0e55b6107ef49082","Madison, WI","1 day ago","Instrumentation Specialist - Small Animal Imaging Lab",3,4.5,"http://www.indeed.com/cmp/University-of-Wisconsin---Madison-1?from=SERP&campaignid=serp-linkcompanyname&jk=0e55b6107ef49082&jcid=c463c1d974408788",4.5,4.7
793,3.8,"The University of Arizona",4.2,"http://www.indeed.com/rc/clk?jk=121145b4dfcb5503","Tucson, AZ","1 day ago","ODI Program Coordinator/Recruitment Specialist",3,4,"http://www.indeed.com/cmp/University-of-Arizona?from=SERP&campaignid=serp-linkcompanyname&jk=121145b4dfcb5503&jcid=97e6d2ee30b99ffb",4.4,4.1
794,3.8,"The University of Arizona",4.2,"http://www.indeed.com/rc/clk?jk=fb7bb6419146d105","Phoenix, AZ","1 day ago","Director, Admissions and Recruitment (Phoenix, AZ)",3,4,"http://www.indeed.com/cmp/University-of-Arizona?from=SERP&campaignid=serp-linkcompanyname&jk=fb7bb6419146d105&jcid=97e6d2ee30b99ffb",4.4,4.1
795,3.9,"Georgia Institute of Technology",4.1,"http://www.indeed.com/rc/clk?jk=ee93332cb1eca3df","Atlanta, GA","1 day ago","Special Security Programs Manager",3,3.9,"http://www.indeed.com/cmp/Georgia-Tech?from=SERP&campaignid=serp-linkcompanyname&jk=ee93332cb1eca3df&jcid=1d40a628f6630033",4.3,4.1
796,3.7,"CyberCoders",4.1,"http://www.indeed.com/rc/clk?jk=e55a51f5d9f02276","Washington, DC 20001 (Shaw area)","1 day ago","Platform Technical Lead (Python) - Global Analytics Leader!",3,4,"http://www.indeed.com/cmp/Cybercoders?from=SERP&campaignid=serp-linkcompanyname&jk=e55a51f5d9f02276&jcid=1baa5ded61092dc7",3.3,3.8
797,3.7,"CyberCoders",4.1,"http://www.indeed.com/rc/clk?jk=c9fe10f5d5d09aa5","Houston, TX 77019 (River Oaks area)","1 day ago","Full Stack Developer - Python, C++, Java",3,4,"http://www.indeed.com/cmp/Cybercoders?from=SERP&campaignid=serp-linkcompanyname&jk=c9fe10f5d5d09aa5&jcid=1baa5ded61092dc7",3.3,3.8
798,4,"Erikson Institute",4,"http://www.indeed.com/rc/clk?jk=8d2b2200d24aa544","Chicago, IL","1 day ago","Post-Doctoral Research Fellow",3,3,"http://www.indeed.com/cmp/Erikson-Institute?from=SERP&campaignid=serp-linkcompanyname&jk=8d2b2200d24aa544&jcid=7c39a12bc8965dad",4.3,4.3
799,3.3,"Aerotek Scientific",3.5,"http://www.indeed.com/rc/clk?jk=d0acd617520e0745","Durham, NC","1 day ago","Transfusion Tech",3,3.4,"http://www.indeed.com/cmp/Aerotek?from=SERP&campaignid=serp-linkcompanyname&jk=d0acd617520e0745&jcid=e29c5ae0bc80776d",3.8,3.5
801,3.6,"KPMG",3.8,"http://www.indeed.com/rc/clk?jk=9b7bbe786450f244","New York, NY 10154 (Midtown area)","2 days ago","Data Scientist",3,3.7,"http://www.indeed.com/cmp/Kpmg?from=SERP&campaignid=serp-linkcompanyname&jk=9b7bbe786450f244&jcid=2dd390c3a48a7ed0",4,3.5
803,3.7,"Bloomberg",3.8,"http://www.indeed.com/rc/clk?jk=944282605a5b9d3a","New York, NY","2 days ago","Data Scientist",3,3.2,"http://www.indeed.com/cmp/Bloomberg?from=SERP&campaignid=serp-linkcompanyname&jk=944282605a5b9d3a&jcid=f770da67b3b51c62",3.9,3.7
804,4.3,"McKinsey & Company",4.1,"http://www.indeed.com/rc/clk?jk=9c6e8d3ff3539e1e","Waltham, MA","2 days ago","McKinsey Solutions - Ingenuity - Data Scientist",3,3.9,"http://www.indeed.com/cmp/Mckinsey-&-Company?from=SERP&campaignid=serp-linkcompanyname&jk=9c6e8d3ff3539e1e&jcid=6576e7250aa78c3c",4.3,3.5
805,3.8,"Expedia, Inc.",3.8,"http://www.indeed.com/rc/clk?jk=3e7bca0916d39571","Bellevue, WA 98005 (Wilburton area)","2 days ago","Data Scientist",3,3.4,"http://www.indeed.com/cmp/Expedia,-Inc.?from=SERP&campaignid=serp-linkcompanyname&jk=3e7bca0916d39571&jcid=3169292148c15eab",3.9,3.8
806,3.5,"IBM",3.8,"http://www.indeed.com/rc/clk?jk=eaa1891211b2c763","Austin, TX","2 days ago","Data Scientist - Talent Acquisition Metrics & Analytics",3,3.5,"http://www.indeed.com/cmp/IBM?from=SERP&campaignid=serp-linkcompanyname&jk=eaa1891211b2c763&jcid=de71a49b535e21cb",4,3.8
807,3.6,"Novetta",2.4,"http://www.indeed.com/rc/clk?jk=184e228cd498e46d","Fairfield, CA","2 days ago","Data Scientist",3,2.8,"http://www.indeed.com/cmp/Novetta?from=SERP&campaignid=serp-linkcompanyname&jk=184e228cd498e46d&jcid=571a41e861ff0130",3,3.6
809,4,"SAS Institute",3.9,"http://www.indeed.com/rc/clk?jk=bf5efc0ca7c7ce22","Cary, NC 27513","2 days ago","Data Scientist - IT Analytics",3,3.1,"http://www.indeed.com/cmp/SAS-Institute?from=SERP&campaignid=serp-linkcompanyname&jk=bf5efc0ca7c7ce22&jcid=068cc3667458485a",4.1,4
810,3.5,"Umpqua Bank",3.8,"http://www.indeed.com/rc/clk?jk=52441e43ad9aa7ac","Palo Alto, CA","2 days ago","Pivotus - Data Scientist - Palo Alto",3,3.1,"http://www.indeed.com/cmp/Umpqua-Bank?from=SERP&campaignid=serp-linkcompanyname&jk=52441e43ad9aa7ac&jcid=14771eef3e48e5c2",3.7,3.7
811,4.1,"Hackensack University Medical Center",4,"http://www.indeed.com/rc/clk?jk=076f27002e09b93e","Hackensack, NJ","2 days ago","Data Research Systems Analyst",3,3.7,"http://www.indeed.com/cmp/Hackensack-University-Medical-Center?from=SERP&campaignid=serp-linkcompanyname&jk=076f27002e09b93e&jcid=81483b60ff6f6fd6",4.2,3.9
812,3.5,"Red Hat, Inc.",3.9,"http://www.indeed.com/rc/clk?jk=07406ee054e07d62","Raleigh, NC","2 days ago","Advanced Analytics Data Scientist",3,3.3,"http://www.indeed.com/cmp/Red-Hat?from=SERP&campaignid=serp-linkcompanyname&jk=07406ee054e07d62&jcid=4f20080632c23a18",3.9,3.8
813,4,"LumenData",3,"http://www.indeed.com/rc/clk?jk=04818d35930da34c","Santa Clara, CA 95054","2 days ago","Data Scientist",3,3.5,"http://www.indeed.com/cmp/Lumendata?from=SERP&campaignid=serp-linkcompanyname&jk=04818d35930da34c&jcid=a81d4e0c3d6cb2aa",4,5
814,4,"Visa",3.7,"http://www.indeed.com/rc/clk?jk=257474c0b2d8f0d3","Foster City, CA","2 days ago","New Grad - Research Scientist – Data Analytics Job",3,3.4,"http://www.indeed.com/cmp/Visa?from=SERP&campaignid=serp-linkcompanyname&jk=257474c0b2d8f0d3&jcid=a3f737e511d9fc8c",4,3.9
815,3.1,"Xerox",3,"http://www.indeed.com/rc/clk?jk=3c2bca54e6f8345a","Tucson, AZ 85702 (Barrio Viejo area)","2 days ago","Data Scientist ( remote base candidates welcome)",3,2.9,"http://www.indeed.com/cmp/Xerox?from=SERP&campaignid=serp-linkcompanyname&jk=3c2bca54e6f8345a&jcid=fd6a32f24dd4ee0d",3.3,3.2
816,3.6,"KPMG",3.8,"http://www.indeed.com/rc/clk?jk=cf7fc46d12ce949f","New York, NY 10154 (Midtown area)","2 days ago","Big Data Analytics Business Consultant",3,3.7,"http://www.indeed.com/cmp/Kpmg?from=SERP&campaignid=serp-linkcompanyname&jk=cf7fc46d12ce949f&jcid=2dd390c3a48a7ed0",4,3.5
817,2.7,"Avant",3,"http://www.indeed.com/rc/clk?jk=a8ee68af629f29b2","Chicago, IL","2 days ago","Data Scientist",3,3.1,"http://www.indeed.com/cmp/Avant?from=SERP&campaignid=serp-linkcompanyname&jk=a8ee68af629f29b2&jcid=7b93726661f04aa4",3.4,3.1
