"","CITY","STABBR","ZIP","LONGITUDE","LATITUDE","INSTNM","TUITFTE","INEXPFTE","AVGFACSAL","faminc","COSTT4_A","COSTT4_P","TUITIONFEE_IN","TUITIONFEE_OUT","TUITIONFEE_PROG","NPT4_PUB","NPT4_PRIV","HIGHDEG","PREDDEG","sch_deg","CONTROL","RELAFFIL","HBCU","PBI","ANNHI","TRIBAL","AANAPII","HSI","NANTI","ADM_RATE_ALL","ADM_RATE","SATMT75","ACTMT75","UGDS","female","married","pct_white","pct_black","pct_asian","pct_hispanic","pct_born_us","poverty_rate","DEBT_MDN","GRAD_DEBT_MDN","CDR3"
"3830","Henderson","TN","38340-2399",-88.6394,35.4401,"Freed-Hardeman University",10867,6339,6154,69532.63,"32814","NULL","20468","20468","NULL","NULL","18905",4,3,"3",2,"74","0","0","0","0","0","0","0","0.9203","0.9203","570","26","1290","0.56000000238418",0.05000000074505,86.0800018310547,"10.289999961853","0.83999997377395","2.78999996185302","96.8399963378906","9.27999973297119",19125,"26950",8.2
"6481","Atlanta","GA","30349",-84.4053,33.6124,"ITT Technical Institute-Atlanta",20779,3534,5107,NA,"28314","NULL","18048","18048","NULL","NULL","23872",3,2,"2",3,"NULL","0","0","0","0","0","0","0","0.8388","0.8254","NULL","NULL","483","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",14656.5,"25833.5",22.4
"2163","New Brighton","MN","55112-2598",-93.225,45.0571,"United Theological Seminary of the Twin Cities",7971,18276,5466,NA,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",4,4,"NULL",2,"76","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",NA,"NULL",3.3
"2457","Lakewood","NJ","08701-2754",-74.2208,40.0955,"Beth Medrash Govoha",2512,804,7781,18152.65,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",4,3,"3",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","2766","0.00999999977648",0.47999998927116,73.5999984741211,"13.4899997711181","4.57999992370605","13.3400001525878","74.1100006103515","16.1100006103515",5500,"5500",1.3
"4585","Washington","NJ","07882-4343",-75.006,40.7524,"Warren County Community College",4101,4923,5832,38040.22,"11677","NULL","3288","4008","NULL","7969","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1444","0.72000002861022",0.18000000715255,93.9800033569336,"2.35999989509582","1.26999998092651","3.66000008583068","93.6800003051757","4.21999979019165",5500,"9800",6.2
"636","Berkeley","CA","94704",-122.2698,37.8705,"Berkeley City College",1039,3162,7247,13431.21,"12466","NULL","1144","6256","NULL","6673","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","6036","0.62000000476837",0.10000000149011,46.1699981689453,"23.579999923706","16.1499996185302","15.3900003433227","75.6900024414062","12.4799995422363",6250,"PrivacySuppressed",15.5
"3265","Wilberforce","OH","45384-1001",-83.8794,39.708,"Wilberforce University",10111,6447,4462,40219.01,"24400","NULL","15140","15140","NULL","NULL","16008",4,3,"3",2,"51","1","0","0","0","0","0","0","0.5834","0.5834","NULL","NULL","463","0.62999999523162",0.15000000596046,47.0699996948242,"45.5999984741211","1.79999995231628","5.59000015258789","92.8099975585937","14.0900001525878",14950,"29750",18.8
"3628","Reading","PA","19611",-75.9503,40.3257,"Reading Hospital School of Health Sciences",11807,20656,NA,61531.19,"21912","NULL","16095","16095","NULL","NULL","18249",1,1,"1",2,"NULL","0","0","0","0","0","0","0","0.281","0.281","520","22","367","0.86000001430511",0.31999999284744,91.9000015258789,"3.02999997138977","0.98000001907348","5.26999998092651","94.9499969482422","5.13999986648559",12975.5,"16141",3.9
"2770","Middletown","NY","10940",-74.4269,41.4395,"Orange County Community College",3926,7228,7424,45761.42,"10197","NULL","5002","9402","NULL","6012","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","5580","0.62999999523162",0.14000000059604,81.6900024414062,"9.32999992370605","1.47000002861022","12.8100004196167","88.5699996948242","8.05000019073486",6124,"12000",10.4
"702","Colorado Springs","CO","80906-5498",-104.7873,38.7643,"Pikes Peak Community College",3705,3375,5588,35572.94,"14717","NULL","3156","12055","NULL","9607","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","12747","0.66000002622604",0.33000001311302,79.9599990844726,"7.11999988555908","2.50999999046325","12.3900003433227","90.0199966430664","6.25",5906,"10500",22.2
"957","Tallahassee","FL","32304-2895",-84.3415,30.4452,"Tallahassee Community College",1736,3608,5362,36978.53,"8985","NULL","2024","8051","NULL","5020","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","12249","0.57999998331069",0.09000000357627,64.1800003051757,"30.0300006866455","1.62000000476837","8.25","88.8099975585937","13.1599998474121",7361,"11000",23.9
"3222","Kettering","OH","45440",-84.1344,39.6808,"Advertising Art Educational Services DBA School of Advertising Art",22852,4230,4561,61343.22,"37702","NULL","23628","23628","NULL","NULL","33361",2,2,"2",3,"NULL","0","0","0","0","0","0","0","0.6609","0.6609","NULL","NULL","140","0.46000000834465",0.00999999977648,90.6900024414062,"6.71999979019165","0.62000000476837","1.39999997615814","98.0400009155273","5.75",10000,"12000",10.3
"2818","Staten Island","NY","10311",-74.1793,40.6057,"St Paul's School of Nursing-Staten Island",13008,3455,6263,69450.58,"28127","NULL","21769","21769","NULL","NULL","21937",2,2,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","747","0.82999998331069",0.25,76.5999984741211,"10.3199996948242","6.3600001335144","11.4200000762939","79.9400024414062","8.13000011444091",16604,"20000",0
"5161","San Jose","CA","95134-1805",-121.9442,37.4085,"University of Phoenix-Bay Area Campus",14077,2326,3194,47023.93,"23848","NULL","11308","11308","NULL","NULL","19642",4,3,"3",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1374","0.6700000166893",0.44999998807907,69.4700012207031,"15.369999885559","4.13999986648559","16.2299995422363","86.6999969482422","9.60000038146972",18532,"35500",19
"3967","Denison","TX","75020-8299",-96.6336,33.7065,"Grayson College",1954,7195,5492,26862.94,"14438","NULL","1632","3648","NULL","8851","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","3967","0.66000002622604",0.30000001192092,85.4199981689453,"6.42000007629394","0.74000000953674","7.40000009536743","94.9899978637695","9.06999969482422",5250,"8974.5",25.2
"3303","Edmond","OK","73013-1100",-97.4683,35.609,"Oklahoma Christian University",8890,8096,6581,78247.94,"29359","NULL","18800","18800","NULL","NULL","18731",4,3,"3",2,"74","0","0","0","0","0","0","0","0.6321","0.6321","610","29","1949","0.54000002145767",0.03999999910593,81.8199996948242,"6.25","2.66000008583068","8.47000026702881","92.7300033569336","7.46999979019165",15331,"25250",6.3
"503","La Jolla","CA","92037-1011",-117.2442,32.9095,"National University",8423,3063,9703,46788.83,"23859","NULL","12096","12096","NULL","NULL","22000",4,3,"3",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","9788","0.68000000715255",0.41999998688697,63,"7.34999990463257","9.11999988555908","28.6800003051757","77.4100036621093","10.6599998474121",14094,"28410.5",7
"5035","Clarksville","TN","37040",-87.3287,36.5533,"Miller-Motte Technical College-Clarksville",12648,3370,3639,26318.62,"24851","NULL","9900","9900","NULL","NULL","21022",2,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","524","0.81000000238418",0.31999999284744,71.5599975585937,"23.3400001525878","1.17999994754791","3.35999989509582","94.870002746582","10.6999998092651",9501,"22091",20.9
"1978","Riverview","MI","48193",-83.1892,42.17,"Detroit Business Institute-Downriver",11650,4535,NA,16776.03,"NULL","NULL","NULL","NULL","26400","NULL","NULL",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","76","0.94999998807907",0.15000000596046,35.560001373291,"59.6300010681152","1.03999996185302","3.01999998092651","94.8799972534179","16.1299991607666",7378,"8050",19.2
"5028","Temecula","CA","92590",-117.164,33.5155,"Royale College of Beauty",5124,4198,NA,45125.85,"NULL","17744","NULL","NULL","15213","NULL","14283",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","54","0.99000000953674",0.27000001072883,78.7900009155273,"3.33999991416931","3.24000000953674","21.8999996185302","87.0699996948242","6.69000005722046",6333,"6333",8.2
"381","San Francisco","CA","94105-2968",-122.3988,37.7892,"Golden Gate University-San Francisco",21408,8484,10541,40901.68,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",4,3,"3",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","470","0.62999999523162",0.23000000417232,58.2400016784668,"7.98999977111816","18.6000003814697","18.7099990844726","71.9400024414062","7.98999977111816",21572,"28117.5",3.5
"2110","Virginia","MN","55792",-92.5491,47.5246,"Mesabi Range Community and Technical College",2103,5431,7109,38333.07,"11634","NULL","5293","6248","NULL","7371","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","986","0.4699999988079",0.12999999523162,93.8600006103515,"2.60999989509582","0.58999997377395","1.11000001430511","97.5299987792969","8.03999996185302",9538.5,"12499",22.9
"3816","Covington","TN","38019",-89.66,35.5452,"Tennessee College of Applied Technology-Covington",1086,5297,NA,20068.76,"NULL","12744","NULL","NULL","3477","6194","NULL",1,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","203","0.62000000476837",0.28999999165534,71.2099990844726,"26.3999996185302","0.49000000953674","1.37000000476837","98.2300033569336","11.9099998474121",NA,"NULL",0
"2711","Syracuse","NY","13214-1301",-76.0884,43.0473,"Le Moyne College",15271,9710,8776,75088.06,"42068","NULL","30460","30460","NULL","NULL","22351",4,3,"3",2,"30","0","0","0","0","0","0","0","0.619","0.619","600","27","2619","0.62000000476837",0.05999999865889,87.8600006103515,"6.5","1.90999996662139","3.79999995231628","92.7900009155273","8.13000011444091",21216.5,"25750",5.1
"7350","Indianapolis","IN","46250-0000",-86.0653,39.9051,"Regency Beauty Institute-Castleton",13411,7928,NA,NA,"NULL","25257","NULL","NULL","16200","NULL","20949",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","75","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",9500,"14144",14.9
"1533","Parsons","KS","67357-4201",-95.2554,37.3391,"Labette Community College",1153,4395,5092,35837.58,"9170","NULL","2580","3330","NULL","5454","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1374","0.60000002384185",0.23999999463558,89.9499969482422,"3.80999994277954","0.51999998092651","4.42000007629394","97.9000015258789","9.55000019073486",5606,"9000",13
"6825","Tampa","FL","33634",-82.5494,27.9924,"International Academy of Design and Technology-Online",19393,1820,4781,NA,"22291","NULL","14400","14400","NULL","NULL","17272",3,2,"3",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1251","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",15042,"29375",26.6
"1094","Pocatello","ID","83209",-112.4291,42.8641,"Idaho State University",6823,8639,6469,41782.11,"18077","NULL","6344","18676","NULL","15104","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","9337","0.54000002145767",0.31000000238418,89.5199966430664,"0.64999997615814","0.91000002622604","8.19999980926513","94.870002746582","8.97000026702881",14750,"23660",15
"5917","Sandy Springs","GA","30350-4147",-84.3416,33.98,"University of Phoenix-Atlanta Campus",12374,2042,3035,47023.93,"22715","NULL","10234","10234","NULL","NULL","17569",4,3,"3",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1350","0.6700000166893",0.44999998807907,69.4700012207031,"15.369999885559","4.13999986648559","16.2299995422363","86.6999969482422","9.60000038146972",18532,"35500",19
"3194","Marion","OH","43302-5695",-83.0859,40.5794,"Ohio State University-Marion Campus",6853,8326,8093,75442.68,"15170","NULL","7140","22860","NULL","11143","NULL",3,2,"3",1,"NULL","0","0","0","0","0","0","0","0.5553","NULL","NULL","NULL","1192","0.50999999046325",0.05000000074505,87.6699981689453,"8.05000019073486","1.77999997138977","2.1800000667572","95.4800033569336","6.51000022888183",17000,"22250",7.1
"4619","Saginaw","MI","48603",-83.9767,43.4662,"Ross Medical Education Center-Saginaw",5029,1122,NA,27992.97,"NULL","21789","NULL","NULL","15680","NULL","18342",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","208","0.97000002861022",0.31999999284744,82,"13.4099998474121","0.56999999284744","3.84999990463256","97.4000015258789","9.82999992370605",9500,"9500",18.7
"3991","Orange","TX","77630",-93.7321,30.0916,"Lamar State College-Orange",2961,4723,4949,22002.11,"8118","NULL","3496","11992","NULL","3478","NULL",2,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1938","0.77999997138977",0.23000000417232,79.75,"15.829999923706","1.0900000333786","4.46999979019165","96.8499984741211","13.1099996566772",8040,"10280",23.1
"430","Whittier","CA","90604",-117.9854,33.9246,"Southern California University of Health Sciences",20054,10158,5620,NA,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",4,4,"3",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","0","PrivacySuppressed",NA,NA,"PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed",7500,"PrivacySuppressed",3.2
"6760","Irvine","CA","92612",-117.8384,33.6505,"The Chicago School of Professional Psychology at Irvine",25522,6974,6573,NA,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",4,4,"3",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",NA,"NULL",4.8
"4606","Huntsville","TX","77340",-95.5471,30.7089,"Sebring Career Schools-Huntsville",7419,5178,NA,10971.35,"NULL","16145","NULL","NULL","12392","NULL","10595",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","31","0.87999999523162",0.41999998688697,55.0200004577636,"21.2800006866455","10.7600002288818","22.7399997711181","76.3099975585937","10.7600002288818",3500,"4150",29
"5216","Marshall","TX","75672",-94.3499,32.5185,"Texas State Technical College-Marshall",3345,6980,3814,31059.8,"16285","NULL","5004","10800","NULL","11775","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","428","0.31999999284744",0.20000000298023,69.4499969482422,"24.6900005340576","0.43000000715255","7.30999994277954","95.1999969482422","14.25",9500,"13000",28.5
"1109","Chicago","IL","60604-4302",-87.6244,41.8778,"American Academy of Art",24434,4804,4136,77768.98,"32415","NULL","29020","29020","NULL","NULL","26573",3,3,"3",3,"NULL","0","0","0","0","0","0","0","0.93","0.93","NULL","NULL","406","0.40999999642372",0.00999999977648,71.1399993896484,"14.5","3.82999992370605","16.9699993133544","82.9300003051757","7.69999980926513",23558,"27000",13.5
"5830","Pasadena","TX","77502",-95.2138,29.6904,"Interactive Learning Systems-Pasadena",43481,14934,NA,20301.43,"NULL","12941","NULL","NULL","13025","NULL","9682",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","30","0.66000002622604",0.57999998331069,53,"19.0200004577636","5.32000017166137","41.6500015258789","71.5899963378906","14.6400003433227",4961.5,"6115",30.7
"362","Irvine","CA","92614-5610",-117.8523,33.692,"Fashion Institute of Design & Merchandising-Orange County",19158,8266,2525,71347.85,"38721","NULL","28920","28920","NULL","NULL","33234",3,2,"2",3,"NULL","0","0","0","0","0","0","0","0.5979","0.6915","NULL","NULL","214","0.88999998569488",0.02999999932944,65.4599990844726,"6.44000005722046","10.5900001525878","24.6800003051757","76.6299972534179","8.52000045776367",12000,"12000",8.2
"6326","Charleston","WV","25304",-81.5796,38.3175,"Mountain State School of Massage",11338,1680,NA,NA,"NULL","22596","NULL","NULL","10922","NULL","20019",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","21","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",8179,"8181",25.8
"1445","Iowa City","IA","52242-1316",-91.5357,41.6607,"University of Iowa",13317,13911,10194,83051.2,"21832","NULL","8061","26931","NULL","14379","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.8023","0.8023","680","28","21314","0.54000002145767",0.05000000074505,91.5800018310547,"3.02999997138977","2.24000000953674","3.76999998092651","94.3799972534179","5.36999988555908",18692.5,"22500",4.1
"3119","Columbus","OH","43215-5399",-82.9918,39.9584,"Franklin University",16679,5075,8145,41639.88,"26710","NULL","10681","10681","NULL","NULL","21775",4,3,"3",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","5129","0.64999997615814",0.38999998569488,80.25,"14.4600000381469","1.83000004291534","2.81999993324279","95","8.5",16666,"25000",12.4
"6369","St. Petersburg","FL","33701-9807",-82.6357,27.7626,"University of South Florida-St Petersburg",5328,5212,8331,NA,"18821","NULL","5820","16736","NULL","12223","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.4499","0.4401","570","25","3955","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",16954,"19735",7.4
"4170","Weyers Cave","VA","24486-0080",-78.939,38.2796,"Blue Ridge Community College",2860,4375,6255,38277.67,"12233","NULL","4584","10422","NULL","8412","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","3524","0.62999999523162",0.18000000715255,90.3199996948242,"6.07999992370605","1.00999999046325","3.22000002861023","95.4199981689453","6.78999996185302",6547.5,"9800",17.4
"4456","Eau Claire","WI","54702-4004",-91.5004,44.7984,"University of Wisconsin-Eau Claire",6891,6718,6886,82400.9,"18066","NULL","8710","16283","NULL","14654","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.7646","0.7646","NULL","26","10218","0.61000001430511",0.03999999910593,94.4700012207031,"1.22000002861022","1.80999994277954","1.72000002861022","96.6999969482422","4.44999980926513",17823.5,"23250",3.8
"1400","Angola","IN","46703-1764",-85.0057,41.6334,"Trine University",10936,5574,7319,64548.72,"40679","NULL","28850","28850","NULL","NULL","21183",4,3,"3",2,"NULL","0","0","0","0","0","0","0","0.711","0.7157","620","28","1431","0.44999998807907",0.11999999731779,90.1399993896484,"5.78000020980835","0.77999997138977","3.80999994277954","96.6399993896484","5.96999979019165",16950,"26063",8.5
"5535","Sacramento","CA","95828",-121.3966,38.5251,"CET-Sacramento",4569,6524,NA,17218.54,"NULL","17616","NULL","NULL","9958","NULL","13242",1,1,"1",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","145","0.49000000953674",0.34999999403953,45.7299995422363,"17.8799991607666","6.26000022888183","49.2999992370605","69.3399963378906","17.1100006103515",5250,"5450",22.2
"3705","Newport","RI","02840-4192",-71.3011,41.4714,"Salve Regina University",18737,8057,7425,110031.28,"48219","NULL","34950","34950","NULL","NULL","30670",4,3,"3",2,"30","0","0","0","0","0","0","0","0.6706","0.6706","600","26","1989","0.72000002861022",0.00999999977648,90.2399978637695,"3.48000001907348","2.46000003814697","4.28000020980835","90.2099990844726","4.59999990463256",26303.5,"27000",2.7
